Cumulative Return,Volatility (Standard Deviation of Returns),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Calmar Ratio,Alpha,Beta,VaR (95%),iteration,strategy,rl_model,data_group
0.114351470270391,0.22140371724992455,0.36985777189523056,0.43869510627377395,-0.2540450879485776,0.32233603181476983,,,-0.017113863776608184,54,baseline,PPO,Group1
-0.23463136671213083,0.17922625416214052,-0.6245820422059468,-0.935321245172404,-0.3118628612452604,-0.35894463160676543,,,-0.018171164280159528,54,baseline,PPO,Group2
0.15480655617211087,0.22130447273699574,0.4576405886130278,0.5532629264546907,-0.2395073490672418,0.42285929663736826,,,-0.017400464884915128,54,baseline,A2C,Group1
-0.18924471998722978,0.17876763961180514,-0.480196643873527,-0.7084189763630486,-0.3034496693001299,-0.28289245057596857,,,-0.017216097208629932,54,baseline,A2C,Group2
0.4626411632154349,0.24104292070937341,1.0167947399006931,1.2044473308237031,-0.24996522087559958,0.9805010993491989,,,-0.01938931582514693,54,baseline,DDPG,Group1
0.010405839220679627,0.19604229254784294,0.12606835600264632,0.19021235348667648,-0.28200266819754194,0.08764005562948722,,,-0.018787533083044625,54,baseline,DDPG,Group2
0.24592076675051897,0.22371816254368254,0.6456154095845382,0.7863397544111543,-0.23287047508654157,0.6202413298141949,,,-0.017987011304743995,54,naive,PPO,Group1
-0.24218289890822997,0.18085128458123137,-0.6418810479963853,-0.9169805826035125,-0.3448328862462115,-0.33664136081153334,,,-0.017487295261255056,54,naive,PPO,Group2
0.10338429776038859,0.22320682384045334,0.3446968126374813,0.41151536522087356,-0.24741357937094557,0.310971939908708,,,-0.018216123108908723,54,naive,A2C,Group1
-0.19370952594834728,0.17920631195041356,-0.4928468402233401,-0.7371203636930017,-0.30170764867893973,-0.2927379036612559,,,-0.017332904475365896,54,naive,A2C,Group2
0.4626411632154349,0.24104292070937341,1.0167947399006931,1.2044473308237031,-0.24996522087559958,0.9805010993491989,,,-0.01938931582514693,54,naive,DDPG,Group1
0.010405839220679627,0.19604229254784294,0.12606835600264632,0.19021235348667648,-0.28200266819754194,0.08764005562948722,,,-0.018787533083044625,54,naive,DDPG,Group2
0.19918089706002268,0.22349097684112232,0.5494585828075172,0.6544010021414003,-0.23925096329004658,0.5132645391129318,,,-0.01746931294734571,54,ewc,PPO,Group1
-0.1623145503210435,0.18022912048178416,-0.39076360331942217,-0.5774187808766604,-0.3149844865994761,-0.22358872750487196,,,-0.0175319020770952,54,ewc,PPO,Group2
0.3628855884251723,0.23719447538449465,0.8464898592710474,0.9972768377031695,-0.24160043320441307,0.8310528065908421,,,-0.01867584344790596,54,ewc,A2C,Group1
-0.011650068359481956,0.19539354034006068,0.06773222526233061,0.10527634143616198,-0.27051827913906046,0.04892253244858948,,,-0.01755641224958489,54,ewc,A2C,Group2
0.4626411632154349,0.24104292070937341,1.0167947399006931,1.2044473308237031,-0.24996522087559958,0.9805010993491989,,,-0.01938931582514693,54,ewc,DDPG,Group1
0.010405839220679627,0.19604229254784294,0.12606835600264632,0.19021235348667648,-0.28200266819754194,0.08764005562948722,,,-0.018787533083044625,54,ewc,DDPG,Group2
0.1309803984693227,0.22242612837228487,0.40525384008298276,0.48394826180758355,-0.24908349898866988,0.36188283456608705,,,-0.01678277532521053,54,replay,PPO,Group1
-0.19382202654543695,0.17831575025357407,-0.4964925495310981,-0.7522829108697233,-0.2826285540400885,-0.3132466277713396,,,-0.017176462086253196,54,replay,PPO,Group2
0.13503446103698166,0.22762700451073078,0.4100784153349342,0.49733576551403963,-0.2630524530598791,0.3548528828048987,,,-0.018983282771984904,54,replay,A2C,Group1
-0.19919920643182937,0.18084359253372412,-0.5042323054787303,-0.7596407860676426,-0.29985008337799285,-0.3041092420820997,,,-0.01711699460601024,54,replay,A2C,Group2
0.4626411632154349,0.24104292070937341,1.0167947399006931,1.2044473308237031,-0.24996522087559958,0.9805010993491989,,,-0.01938931582514693,54,replay,DDPG,Group1
0.010405839220679627,0.19604229254784294,0.12606835600264632,0.19021235348667648,-0.28200266819754194,0.08764005562948722,,,-0.018787533083044625,54,replay,DDPG,Group2
