iteration,strategy,rl_model,data_group,portfolio_values
113,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99853.243564
2022-01-05     98835.884457
2022-01-06     98664.539386
2022-01-07     98395.842565
                  ...      
2023-12-22     77731.303015
2023-12-26     78043.012607
2023-12-27     78153.858340
2023-12-28     78304.630433
2023-12-29     78156.317040
Length: 501, dtype: float64"
113,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99675.040232
2022-01-05     98280.260841
2022-01-06     98151.102939
2022-01-07     98161.316351
                  ...      
2023-12-22     80653.827583
2023-12-26     80864.667589
2023-12-27     80837.496455
2023-12-28     80772.801346
2023-12-29     80739.017321
Length: 501, dtype: float64"
113,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100242.217440
2022-01-05     99466.367508
2022-01-06     98976.147499
2022-01-07     99070.206088
                  ...      
2023-12-22     89311.132671
2023-12-26     89700.919101
2023-12-27     89840.383080
2023-12-28     89966.763471
2023-12-29     89802.422133
Length: 501, dtype: float64"
113,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100089.614573
2022-01-05     99171.446320
2022-01-06     99198.799307
2022-01-07     98916.814051
                  ...      
2023-12-22     83056.895252
2023-12-26     83220.251393
2023-12-27     83170.896396
2023-12-28     83197.597278
2023-12-29     83100.079760
Length: 501, dtype: float64"
113,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99279.749396
2022-01-05     98960.337873
2022-01-06     98251.944721
2022-01-07     98205.196723
                  ...      
2023-12-22     98585.819344
2023-12-26     99285.419468
2023-12-27     99544.625148
2023-12-28     99773.635810
2023-12-29     99739.146826
Length: 501, dtype: float64"
113,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100117.388890
2022-01-05     99114.004980
2022-01-06     99440.086694
2022-01-07     99597.195046
                  ...      
2023-12-22    108492.195387
2023-12-26    108772.359854
2023-12-27    108717.589621
2023-12-28    108739.929591
2023-12-29    108813.757066
Length: 501, dtype: float64"
113,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99570.270272
2022-01-05     98757.062695
2022-01-06     98005.839706
2022-01-07     98019.285966
                  ...      
2023-12-22     79322.271056
2023-12-26     79574.693012
2023-12-27     79679.913741
2023-12-28     79770.705441
2023-12-29     79693.031140
Length: 501, dtype: float64"
113,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100217.228165
2022-01-05     99097.217173
2022-01-06     99151.468518
2022-01-07     99346.046834
                  ...      
2023-12-22     85047.218847
2023-12-26     85186.700616
2023-12-27     85165.154188
2023-12-28     85080.941296
2023-12-29     85023.529766
Length: 501, dtype: float64"
113,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100468.347714
2022-01-05     99630.491165
2022-01-06     99332.168719
2022-01-07     99356.340953
                  ...      
2023-12-22     87336.413857
2023-12-26     87741.335405
2023-12-27     87866.179603
2023-12-28     88034.801476
2023-12-29     87891.539592
Length: 501, dtype: float64"
113,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99647.057730
2022-01-05     98641.856807
2022-01-06     98598.446879
2022-01-07     98755.928264
                  ...      
2023-12-22     88588.798026
2023-12-26     88767.526889
2023-12-27     88626.769462
2023-12-28     88636.711781
2023-12-29     88606.351444
Length: 501, dtype: float64"
113,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99279.749396
2022-01-05     98960.337873
2022-01-06     98251.944721
2022-01-07     98205.196723
                  ...      
2023-12-22     98585.819344
2023-12-26     99285.419468
2023-12-27     99544.625148
2023-12-28     99773.635810
2023-12-29     99739.146826
Length: 501, dtype: float64"
113,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100117.388890
2022-01-05     99114.004980
2022-01-06     99440.086694
2022-01-07     99597.195046
                  ...      
2023-12-22    108492.195387
2023-12-26    108772.359854
2023-12-27    108717.589621
2023-12-28    108739.929591
2023-12-29    108813.757066
Length: 501, dtype: float64"
113,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99709.049923
2022-01-05     99056.511967
2022-01-06     98708.508773
2022-01-07     98604.168453
                  ...      
2023-12-22     84957.379748
2023-12-26     85329.666867
2023-12-27     85433.748718
2023-12-28     85611.269026
2023-12-29     85447.620441
Length: 501, dtype: float64"
113,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99845.477937
2022-01-05     99066.511611
2022-01-06     99493.710222
2022-01-07     99716.220050
                  ...      
2023-12-22     81291.776003
2023-12-26     81432.696584
2023-12-27     81443.676996
2023-12-28     81448.564077
2023-12-29     81393.071226
Length: 501, dtype: float64"
113,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100147.799569
2022-01-05     99332.296785
2022-01-06     98919.786143
2022-01-07     98947.486993
                  ...      
2023-12-22     87874.657567
2023-12-26     88253.322651
2023-12-27     88429.065529
2023-12-28     88629.824993
2023-12-29     88489.667354
Length: 501, dtype: float64"
113,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99710.329545
2022-01-05     98385.622723
2022-01-06     98358.247706
2022-01-07     98172.412451
                  ...      
2023-12-22    102185.055991
2023-12-26    102395.312730
2023-12-27    102393.048162
2023-12-28    102360.003003
2023-12-29    102317.338393
Length: 501, dtype: float64"
113,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99279.749396
2022-01-05     98960.337873
2022-01-06     98251.944721
2022-01-07     98205.196723
                  ...      
2023-12-22     98585.819344
2023-12-26     99285.419468
2023-12-27     99544.625148
2023-12-28     99773.635810
2023-12-29     99739.146826
Length: 501, dtype: float64"
113,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100117.388890
2022-01-05     99114.004980
2022-01-06     99440.086694
2022-01-07     99597.195046
                  ...      
2023-12-22    108492.195387
2023-12-26    108772.359854
2023-12-27    108717.589621
2023-12-28    108739.929591
2023-12-29    108813.757066
Length: 501, dtype: float64"
113,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99681.120777
2022-01-05     98833.465847
2022-01-06     98058.836308
2022-01-07     98047.642122
                  ...      
2023-12-22     83681.377776
2023-12-26     83955.774593
2023-12-27     84062.227460
2023-12-28     84211.911192
2023-12-29     84085.643406
Length: 501, dtype: float64"
113,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99777.399240
2022-01-05     98344.101852
2022-01-06     98366.075705
2022-01-07     98564.356774
                  ...      
2023-12-22     77820.990095
2023-12-26     77971.421338
2023-12-27     77955.957121
2023-12-28     77933.236790
2023-12-29     77916.838114
Length: 501, dtype: float64"
113,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99686.377048
2022-01-05     98845.766484
2022-01-06     98296.979163
2022-01-07     98167.378734
                  ...      
2023-12-22     90529.176296
2023-12-26     90838.854359
2023-12-27     91014.899064
2023-12-28     91199.823175
2023-12-29     91058.742692
Length: 501, dtype: float64"
113,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100238.284491
2022-01-05     99344.210915
2022-01-06     99299.420840
2022-01-07     99605.978985
                  ...      
2023-12-22     87256.369224
2023-12-26     87445.627187
2023-12-27     87332.231787
2023-12-28     87431.030834
2023-12-29     87452.894243
Length: 501, dtype: float64"
113,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99279.749396
2022-01-05     98960.337873
2022-01-06     98251.944721
2022-01-07     98205.196723
                  ...      
2023-12-22     98585.819344
2023-12-26     99285.419468
2023-12-27     99544.625148
2023-12-28     99773.635810
2023-12-29     99739.146826
Length: 501, dtype: float64"
113,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100117.388890
2022-01-05     99114.004980
2022-01-06     99440.086694
2022-01-07     99597.195046
                  ...      
2023-12-22    108492.195387
2023-12-26    108772.359854
2023-12-27    108717.589621
2023-12-28    108739.929591
2023-12-29    108813.757066
Length: 501, dtype: float64"
