iteration,strategy,rl_model,data_group,portfolio_values
121,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99981.900727
2022-01-05     98538.023405
2022-01-06     98847.157330
2022-01-07     98729.305447
                  ...      
2023-12-22    109977.217023
2023-12-26    110303.045909
2023-12-27    110370.414363
2023-12-28    110513.249891
2023-12-29    110443.000823
Length: 501, dtype: float64"
121,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99157.166726
2022-01-05     98607.530777
2022-01-06     97817.041136
2022-01-07     97956.760870
                  ...      
2023-12-22     74307.725596
2023-12-26     74561.452795
2023-12-27     74591.520325
2023-12-28     74656.220161
2023-12-29     74643.175558
Length: 501, dtype: float64"
121,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100134.959740
2022-01-05     98769.087936
2022-01-06     99083.537450
2022-01-07     99174.629161
                  ...      
2023-12-22     89407.382574
2023-12-26     89607.350887
2023-12-27     89691.592917
2023-12-28     89816.967575
2023-12-29     89721.156493
Length: 501, dtype: float64"
121,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99367.160614
2022-01-05     99122.515657
2022-01-06     98541.277627
2022-01-07     98712.123037
                  ...      
2023-12-22     84649.632907
2023-12-26     84892.272671
2023-12-27     84961.844565
2023-12-28     85123.753621
2023-12-29     85073.647509
Length: 501, dtype: float64"
121,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100114.035897
2022-01-05     98791.900360
2022-01-06     99083.111831
2022-01-07     99393.405755
                  ...      
2023-12-22    104772.866127
2023-12-26    104978.940221
2023-12-27    105031.013748
2023-12-28    105156.604552
2023-12-29    105033.501221
Length: 501, dtype: float64"
121,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99301.640290
2022-01-05     98861.999824
2022-01-06     98357.513727
2022-01-07     98449.647143
                  ...      
2023-12-22     89339.866024
2023-12-26     89876.715169
2023-12-27     89954.520819
2023-12-28     90054.584130
2023-12-29     90041.972234
Length: 501, dtype: float64"
121,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99981.900727
2022-01-05     98538.023405
2022-01-06     98847.157330
2022-01-07     98729.305447
                  ...      
2023-12-22    109977.217023
2023-12-26    110303.045909
2023-12-27    110370.414363
2023-12-28    110513.249891
2023-12-29    110443.000823
Length: 501, dtype: float64"
121,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99224.810909
2022-01-05     98537.237543
2022-01-06     98017.060291
2022-01-07     97869.223289
                  ...      
2023-12-22     73492.988959
2023-12-26     73738.704791
2023-12-27     73799.926889
2023-12-28     73855.965261
2023-12-29     73814.590774
Length: 501, dtype: float64"
121,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100212.855645
2022-01-05     98477.397200
2022-01-06     98582.195621
2022-01-07     98413.626936
                  ...      
2023-12-22     89874.114871
2023-12-26     90085.483545
2023-12-27     90228.742169
2023-12-28     90292.818239
2023-12-29     90210.588198
Length: 501, dtype: float64"
121,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99042.068847
2022-01-05     98647.882936
2022-01-06     98047.843443
2022-01-07     98010.220656
                  ...      
2023-12-22     79271.864708
2023-12-26     79486.738194
2023-12-27     79559.178899
2023-12-28     79603.240561
2023-12-29     79516.810196
Length: 501, dtype: float64"
121,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100411.091672
2022-01-05     99027.364839
2022-01-06     99338.157168
2022-01-07     99475.984853
                  ...      
2023-12-22     98017.235123
2023-12-26     98222.784533
2023-12-27     98263.736629
2023-12-28     98467.281285
2023-12-29     98311.970500
Length: 501, dtype: float64"
121,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99301.640290
2022-01-05     98861.999824
2022-01-06     98357.513727
2022-01-07     98449.647143
                  ...      
2023-12-22     89339.866024
2023-12-26     89876.715169
2023-12-27     89954.520819
2023-12-28     90054.584130
2023-12-29     90041.972234
Length: 501, dtype: float64"
121,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99981.900727
2022-01-05     98538.023405
2022-01-06     98847.157330
2022-01-07     98729.305447
                  ...      
2023-12-22    109977.217023
2023-12-26    110303.045909
2023-12-27    110370.414363
2023-12-28    110513.249891
2023-12-29    110443.000823
Length: 501, dtype: float64"
