iteration,strategy,rl_model,data_group,portfolio_values
114,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100006.671773
2022-01-05     98967.932775
2022-01-06     98501.352172
2022-01-07     97960.271861
                  ...      
2023-12-22     82689.797697
2023-12-26     83014.755041
2023-12-27     82951.891931
2023-12-28     83001.978228
2023-12-29     82836.766687
Length: 501, dtype: float64"
114,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99330.194034
2022-01-05     98929.744887
2022-01-06     99083.690929
2022-01-07     99446.848275
                  ...      
2023-12-22     77233.483860
2023-12-26     77318.019826
2023-12-27     77442.435179
2023-12-28     77554.619010
2023-12-29     77511.808856
Length: 501, dtype: float64"
114,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99927.332709
2022-01-05     99260.025866
2022-01-06     98961.723366
2022-01-07     98533.857275
                  ...      
2023-12-22     90997.116147
2023-12-26     91390.190804
2023-12-27     91332.097646
2023-12-28     91439.680106
2023-12-29     91418.817733
Length: 501, dtype: float64"
114,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99371.199545
2022-01-05     98797.826182
2022-01-06     98662.532751
2022-01-07     99184.755241
                  ...      
2023-12-22     79722.822067
2023-12-26     79840.068141
2023-12-27     79885.458728
2023-12-28     79903.559611
2023-12-29     79844.870872
Length: 501, dtype: float64"
114,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99835.257237
2022-01-05     98522.845033
2022-01-06     98220.059543
2022-01-07     97516.049511
                  ...      
2023-12-22    109126.327819
2023-12-26    109880.310996
2023-12-27    109906.962331
2023-12-28    109955.672930
2023-12-29    109837.552090
Length: 501, dtype: float64"
114,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99376.649965
2022-01-05     99073.350996
2022-01-06     99054.648136
2022-01-07     99759.388492
                  ...      
2023-12-22     88370.069212
2023-12-26     88563.679623
2023-12-27     88725.702787
2023-12-28     88890.414174
2023-12-29     88825.546628
Length: 501, dtype: float64"
114,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100073.469092
2022-01-05     99062.020136
2022-01-06     98754.840192
2022-01-07     98668.870157
                  ...      
2023-12-22     80211.940450
2023-12-26     80490.488990
2023-12-27     80460.345002
2023-12-28     80449.610150
2023-12-29     80363.047633
Length: 501, dtype: float64"
114,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99267.943264
2022-01-05     98924.533520
2022-01-06     98746.401861
2022-01-07     99159.258723
                  ...      
2023-12-22     77022.750154
2023-12-26     77188.349254
2023-12-27     77237.672309
2023-12-28     77239.428554
2023-12-29     77165.931244
Length: 501, dtype: float64"
114,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100146.735143
2022-01-05     99111.226196
2022-01-06     98769.881665
2022-01-07     98446.552008
                  ...      
2023-12-22     84982.963453
2023-12-26     85353.735401
2023-12-27     85246.128455
2023-12-28     85269.080980
2023-12-29     85255.034802
Length: 501, dtype: float64"
114,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99692.961127
2022-01-05     98980.385285
2022-01-06     99098.247769
2022-01-07     99782.480729
                  ...      
2023-12-22     78252.895859
2023-12-26     78442.322960
2023-12-27     78560.162659
2023-12-28     78680.399448
2023-12-29     78620.944748
Length: 501, dtype: float64"
114,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99835.257237
2022-01-05     98522.845033
2022-01-06     98220.059543
2022-01-07     97516.049511
                  ...      
2023-12-22    109126.327819
2023-12-26    109880.310996
2023-12-27    109906.962331
2023-12-28    109955.672930
2023-12-29    109837.552090
Length: 501, dtype: float64"
114,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99376.649965
2022-01-05     99073.350996
2022-01-06     99054.648136
2022-01-07     99759.388492
                  ...      
2023-12-22     88370.069212
2023-12-26     88563.679623
2023-12-27     88725.702787
2023-12-28     88890.414174
2023-12-29     88825.546628
Length: 501, dtype: float64"
114,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100056.613534
2022-01-05     98729.219459
2022-01-06     98527.733877
2022-01-07     97795.170284
                  ...      
2023-12-22     95425.616566
2023-12-26     95781.043904
2023-12-27     95690.737785
2023-12-28     95764.493484
2023-12-29     95680.568512
Length: 501, dtype: float64"
114,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99798.468234
2022-01-05     98654.582063
2022-01-06     98836.008605
2022-01-07     99147.045003
                  ...      
2023-12-22     78334.543859
2023-12-26     78431.714356
2023-12-27     78547.942823
2023-12-28     78635.665021
2023-12-29     78530.466562
Length: 501, dtype: float64"
