iteration,strategy,rl_model,data_group,portfolio_values
128,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99413.025168
2022-01-05     98453.051057
2022-01-06     98005.098557
2022-01-07     97853.165358
                  ...      
2023-12-22    103241.295351
2023-12-26    103463.764153
2023-12-27    103714.208902
2023-12-28    103996.147604
2023-12-29    103863.491329
Length: 501, dtype: float64"
128,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100255.388078
2022-01-05     99135.313135
2022-01-06     99013.843808
2022-01-07     98832.903804
                  ...      
2023-12-22     83733.704320
2023-12-26     83981.140110
2023-12-27     83920.031864
2023-12-28     83868.878024
2023-12-29     83861.002596
Length: 501, dtype: float64"
128,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99580.101834
2022-01-05     98978.421128
2022-01-06     98654.202018
2022-01-07     98473.006775
                  ...      
2023-12-22     77786.107205
2023-12-26     77974.256410
2023-12-27     78100.405194
2023-12-28     78278.281057
2023-12-29     78158.058627
Length: 501, dtype: float64"
128,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99736.306382
2022-01-05     99168.537841
2022-01-06     98886.980308
2022-01-07     98681.193306
                  ...      
2023-12-22     85786.521983
2023-12-26     86090.221373
2023-12-27     85942.326155
2023-12-28     85901.810454
2023-12-29     85797.171128
Length: 501, dtype: float64"
128,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99616.054088
2022-01-05     98847.473693
2022-01-06     98854.224962
2022-01-07     98992.522839
                  ...      
2023-12-22     90955.388424
2023-12-26     91246.286612
2023-12-27     91461.019268
2023-12-28     91659.711736
2023-12-29     91531.627911
Length: 501, dtype: float64"
128,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99776.379222
2022-01-05     99092.355382
2022-01-06     98875.072094
2022-01-07     98978.920347
                  ...      
2023-12-22    102332.592482
2023-12-26    102881.853337
2023-12-27    102866.259083
2023-12-28    102890.986927
2023-12-29    102927.411260
Length: 501, dtype: float64"
128,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99413.025168
2022-01-05     98453.051057
2022-01-06     98005.098557
2022-01-07     97853.165358
                  ...      
2023-12-22    103241.295351
2023-12-26    103463.764153
2023-12-27    103714.208902
2023-12-28    103996.147604
2023-12-29    103863.491329
Length: 501, dtype: float64"
128,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99849.414253
2022-01-05     99625.711343
2022-01-06     99509.899767
2022-01-07     99525.867223
                  ...      
2023-12-22     83361.588933
2023-12-26     83611.949586
2023-12-27     83478.564346
2023-12-28     83290.929283
2023-12-29     83337.883601
Length: 501, dtype: float64"
128,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99195.092125
2022-01-05     98295.506520
2022-01-06     98336.552482
2022-01-07     98383.942470
                  ...      
2023-12-22     77986.344692
2023-12-26     78209.492334
2023-12-27     78358.914416
2023-12-28     78518.856578
2023-12-29     78388.929695
Length: 501, dtype: float64"
128,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99858.963664
2022-01-05     99011.310073
2022-01-06     98783.766493
2022-01-07     98617.002866
                  ...      
2023-12-22     79925.283471
2023-12-26     80338.419694
2023-12-27     80236.085291
2023-12-28     80216.406825
2023-12-29     80222.985350
Length: 501, dtype: float64"
128,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99666.474369
2022-01-05     98888.139271
2022-01-06     98460.861030
2022-01-07     98309.439228
                  ...      
2023-12-22     85961.478349
2023-12-26     86169.636391
2023-12-27     86350.785899
2023-12-28     86533.935729
2023-12-29     86408.013941
Length: 501, dtype: float64"
128,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99776.379222
2022-01-05     99092.355382
2022-01-06     98875.072094
2022-01-07     98978.920347
                  ...      
2023-12-22    102332.592482
2023-12-26    102881.853337
2023-12-27    102866.259083
2023-12-28    102890.986927
2023-12-29    102927.411260
Length: 501, dtype: float64"
128,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99413.025168
2022-01-05     98453.051057
2022-01-06     98005.098557
2022-01-07     97853.165358
                  ...      
2023-12-22    103241.295351
2023-12-26    103463.764153
2023-12-27    103714.208902
2023-12-28    103996.147604
2023-12-29    103863.491329
Length: 501, dtype: float64"
