iteration,strategy,rl_model,data_group,portfolio_values
112,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99814.828026
2022-01-05     99477.387086
2022-01-06     99190.526895
2022-01-07     98995.750117
                  ...      
2023-12-22     88107.449372
2023-12-26     88263.109266
2023-12-27     88338.249775
2023-12-28     88343.356266
2023-12-29     88266.810273
Length: 501, dtype: float64"
112,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99788.963105
2022-01-05     99284.317870
2022-01-06     98930.855205
2022-01-07     98837.275972
                  ...      
2023-12-22     81077.831049
2023-12-26     81603.465376
2023-12-27     81611.156704
2023-12-28     81704.842069
2023-12-29     81630.505527
Length: 501, dtype: float64"
112,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100052.301451
2022-01-05     99472.771272
2022-01-06     99314.670476
2022-01-07     99395.681317
                  ...      
2023-12-22     93126.093463
2023-12-26     93305.508823
2023-12-27     93460.111186
2023-12-28     93549.326440
2023-12-29     93466.124410
Length: 501, dtype: float64"
112,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99630.346690
2022-01-05     98384.472161
2022-01-06     98397.451321
2022-01-07     98377.450132
                  ...      
2023-12-22     83224.773582
2023-12-26     83527.189963
2023-12-27     83527.615563
2023-12-28     83639.186430
2023-12-29     83609.736243
Length: 501, dtype: float64"
112,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99498.449203
2022-01-05     99043.805274
2022-01-06     98613.098391
2022-01-07     98473.009576
                  ...      
2023-12-22    109800.492205
2023-12-26    110107.613063
2023-12-27    110357.039710
2023-12-28    110456.488923
2023-12-29    110343.676484
Length: 501, dtype: float64"
112,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99469.300080
2022-01-05     98144.467297
2022-01-06     98078.129003
2022-01-07     98362.691102
                  ...      
2023-12-22     93301.658539
2023-12-26     93717.481304
2023-12-27     93767.249079
2023-12-28     93887.974287
2023-12-29     93818.461843
Length: 501, dtype: float64"
112,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100152.057595
2022-01-05     99502.332773
2022-01-06     99220.777775
2022-01-07     98971.707633
                  ...      
2023-12-22     86387.571186
2023-12-26     86587.091883
2023-12-27     86607.080613
2023-12-28     86689.132408
2023-12-29     86597.880063
Length: 501, dtype: float64"
112,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99487.681602
2022-01-05     98534.939647
2022-01-06     98413.307939
2022-01-07     98500.850909
                  ...      
2023-12-22     77161.380548
2023-12-26     77493.019959
2023-12-27     77455.923845
2023-12-28     77560.825486
2023-12-29     77453.689618
Length: 501, dtype: float64"
112,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100069.655993
2022-01-05     99463.022068
2022-01-06     99301.888513
2022-01-07     99026.203370
                  ...      
2023-12-22     94293.482676
2023-12-26     94476.628167
2023-12-27     94643.688408
2023-12-28     94719.712691
2023-12-29     94636.819877
Length: 501, dtype: float64"
112,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99879.028201
2022-01-05     99268.021666
2022-01-06     99125.804745
2022-01-07     99229.167695
                  ...      
2023-12-22     79061.568525
2023-12-26     79607.753346
2023-12-27     79632.720480
2023-12-28     79694.032973
2023-12-29     79596.310319
Length: 501, dtype: float64"
112,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99498.449203
2022-01-05     99043.805274
2022-01-06     98613.098391
2022-01-07     98473.009576
                  ...      
2023-12-22    109800.492205
2023-12-26    110107.613063
2023-12-27    110357.039710
2023-12-28    110456.488923
2023-12-29    110343.676484
Length: 501, dtype: float64"
112,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99469.300080
2022-01-05     98144.467297
2022-01-06     98078.129003
2022-01-07     98362.691102
                  ...      
2023-12-22     93301.658539
2023-12-26     93717.481304
2023-12-27     93767.249079
2023-12-28     93887.974287
2023-12-29     93818.461843
Length: 501, dtype: float64"
112,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99960.663734
2022-01-05     99611.918655
2022-01-06     99315.015542
2022-01-07     99249.739372
                  ...      
2023-12-22     88832.355247
2023-12-26     89033.665106
2023-12-27     89223.795155
2023-12-28     89290.287170
2023-12-29     89243.660729
Length: 501, dtype: float64"
112,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99680.010517
2022-01-05     98621.348069
2022-01-06     98110.778168
2022-01-07     98134.420996
                  ...      
2023-12-22     81096.889265
2023-12-26     81577.668181
2023-12-27     81505.150467
2023-12-28     81587.531191
2023-12-29     81479.059567
Length: 501, dtype: float64"
112,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100006.043276
2022-01-05     99307.589520
2022-01-06     99257.635156
2022-01-07     99338.898496
                  ...      
2023-12-22     96120.249526
2023-12-26     96327.283200
2023-12-27     96431.814023
2023-12-28     96485.017039
2023-12-29     96371.060586
Length: 501, dtype: float64"
112,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99988.900250
2022-01-05     98802.620100
2022-01-06     98886.025054
2022-01-07     98986.314325
                  ...      
2023-12-22     91889.404674
2023-12-26     92293.519009
2023-12-27     92199.638507
2023-12-28     92331.687412
2023-12-29     92212.902710
Length: 501, dtype: float64"
112,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99498.449203
2022-01-05     99043.805274
2022-01-06     98613.098391
2022-01-07     98473.009576
                  ...      
2023-12-22    109800.492205
2023-12-26    110107.613063
2023-12-27    110357.039710
2023-12-28    110456.488923
2023-12-29    110343.676484
Length: 501, dtype: float64"
112,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99469.300080
2022-01-05     98144.467297
2022-01-06     98078.129003
2022-01-07     98362.691102
                  ...      
2023-12-22     93301.658539
2023-12-26     93717.481304
2023-12-27     93767.249079
2023-12-28     93887.974287
2023-12-29     93818.461843
Length: 501, dtype: float64"
112,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99571.052005
2022-01-05     98923.054434
2022-01-06     98676.254964
2022-01-07     98454.790768
                  ...      
2023-12-22     83808.795805
2023-12-26     83981.409488
2023-12-27     84126.885750
2023-12-28     84049.687097
2023-12-29     83961.820221
Length: 501, dtype: float64"
112,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99466.129817
2022-01-05     98152.235528
2022-01-06     98038.656172
2022-01-07     97838.094114
                  ...      
2023-12-22     76766.330023
2023-12-26     77380.969183
2023-12-27     77317.948697
2023-12-28     77327.026718
2023-12-29     77267.962661
Length: 501, dtype: float64"
112,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100080.435026
2022-01-05     99546.079464
2022-01-06     99277.543323
2022-01-07     99412.895328
                  ...      
2023-12-22     97374.972649
2023-12-26     97580.955370
2023-12-27     97713.937988
2023-12-28     97781.140270
2023-12-29     97672.490519
Length: 501, dtype: float64"
112,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99601.551800
2022-01-05     98284.251396
2022-01-06     98088.769676
2022-01-07     98086.553170
                  ...      
2023-12-22     93949.887195
2023-12-26     94240.105489
2023-12-27     94193.957686
2023-12-28     94350.430390
2023-12-29     94307.300163
Length: 501, dtype: float64"
112,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99498.449203
2022-01-05     99043.805274
2022-01-06     98613.098391
2022-01-07     98473.009576
                  ...      
2023-12-22    109800.492205
2023-12-26    110107.613063
2023-12-27    110357.039710
2023-12-28    110456.488923
2023-12-29    110343.676484
Length: 501, dtype: float64"
112,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99469.300080
2022-01-05     98144.467297
2022-01-06     98078.129003
2022-01-07     98362.691102
                  ...      
2023-12-22     93301.658539
2023-12-26     93717.481304
2023-12-27     93767.249079
2023-12-28     93887.974287
2023-12-29     93818.461843
Length: 501, dtype: float64"
