iteration,strategy,rl_model,data_group,portfolio_values
2,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99896.625519
2022-01-05     98946.731612
2022-01-06     99186.397965
2022-01-07     99455.891964
                  ...      
2023-12-22     73921.540575
2023-12-26     74545.173940
2023-12-27     74597.798488
2023-12-28     74749.618450
2023-12-29     74719.087201
Length: 501, dtype: float64"
2,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99619.280244
2022-01-05     98370.247684
2022-01-06     97997.743009
2022-01-07     98002.043930
                  ...      
2023-12-22     83206.229280
2023-12-26     83252.458962
2023-12-27     83337.754405
2023-12-28     83290.219691
2023-12-29     83179.560446
Length: 501, dtype: float64"
2,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100253.683258
2022-01-05     99767.926121
2022-01-06     99826.962875
2022-01-07     99915.581397
                  ...      
2023-12-22     82599.883361
2023-12-26     83079.597004
2023-12-27     83089.883372
2023-12-28     83222.548327
2023-12-29     83157.551105
Length: 501, dtype: float64"
2,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99758.824466
2022-01-05     98050.160569
2022-01-06     97533.664353
2022-01-07     97142.833844
                  ...      
2023-12-22     86553.120843
2023-12-26     86655.121201
2023-12-27     86689.548772
2023-12-28     86751.107312
2023-12-29     86606.760194
Length: 501, dtype: float64"
2,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100122.572160
2022-01-05     99433.794492
2022-01-06     99651.205052
2022-01-07     99831.726197
                  ...      
2023-12-22     93046.101165
2023-12-26     93548.522916
2023-12-27     93674.283757
2023-12-28     93884.123895
2023-12-29     93830.234359
Length: 501, dtype: float64"
2,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99790.952013
2022-01-05     99107.154410
2022-01-06     98855.441958
2022-01-07     98972.011104
                  ...      
2023-12-22    112480.648815
2023-12-26    112611.124966
2023-12-27    112710.614494
2023-12-28    112734.072469
2023-12-29    112629.190406
Length: 501, dtype: float64"
3,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99054.977972
2022-01-05     98545.225579
2022-01-06     97815.131996
2022-01-07     97535.315268
                  ...      
2023-12-22     86040.613577
2023-12-26     86523.056483
2023-12-27     86673.882227
2023-12-28     86575.591272
2023-12-29     86567.329624
Length: 501, dtype: float64"
3,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100135.817619
2022-01-05     98835.785504
2022-01-06     98714.268960
2022-01-07     98875.804495
                  ...      
2023-12-22     77561.179441
2023-12-26     77633.638930
2023-12-27     77588.030272
2023-12-28     77713.782196
2023-12-29     77606.547387
Length: 501, dtype: float64"
3,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99182.361026
2022-01-05     98775.974463
2022-01-06     98180.146652
2022-01-07     98075.253006
                  ...      
2023-12-22     83277.503194
2023-12-26     83671.222611
2023-12-27     83854.248426
2023-12-28     83956.029395
2023-12-29     83946.808698
Length: 501, dtype: float64"
3,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100258.322435
2022-01-05     99291.974622
2022-01-06     99123.732063
2022-01-07     99243.177783
                  ...      
2023-12-22     87610.064164
2023-12-26     87648.136632
2023-12-27     87595.003681
2023-12-28     87725.831262
2023-12-29     87664.912358
Length: 501, dtype: float64"
3,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99322.332065
2022-01-05     98690.772289
2022-01-06     98351.515755
2022-01-07     98009.542413
                  ...      
2023-12-22    100970.912125
2023-12-26    101541.795547
2023-12-27    101724.241167
2023-12-28    101755.853756
2023-12-29    101730.152359
Length: 501, dtype: float64"
3,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100527.573039
2022-01-05     99588.787842
2022-01-06     99706.039168
2022-01-07    100192.950683
                  ...      
2023-12-22    102148.224453
2023-12-26    102293.666183
2023-12-27    102415.330967
2023-12-28    102570.677553
2023-12-29    102464.614760
Length: 501, dtype: float64"
3,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99533.900022
2022-01-05     99424.363712
2022-01-06     99359.341598
2022-01-07     99148.483443
                  ...      
2023-12-22     90343.693040
2023-12-26     90756.069063
2023-12-27     90900.919844
2023-12-28     90841.942187
2023-12-29     90828.011886
Length: 501, dtype: float64"
3,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100153.366251
2022-01-05     98761.848577
2022-01-06     98851.287255
2022-01-07     99003.780269
                  ...      
2023-12-22     77972.499798
2023-12-26     78122.873279
2023-12-27     78125.377637
2023-12-28     78251.017347
2023-12-29     78143.677737
Length: 501, dtype: float64"
3,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99113.009956
2022-01-05     99029.476596
2022-01-06     98757.732087
2022-01-07     98591.002433
                  ...      
2023-12-22     94198.799460
2023-12-26     94622.772823
2023-12-27     94818.200655
2023-12-28     94890.510381
2023-12-29     94848.299526
Length: 501, dtype: float64"
3,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100576.945552
2022-01-05     99818.773136
2022-01-06     99585.382686
2022-01-07     99968.887192
                  ...      
2023-12-22     89346.074672
2023-12-26     89461.274556
2023-12-27     89476.382222
2023-12-28     89630.042523
2023-12-29     89531.205128
Length: 501, dtype: float64"
3,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99322.332065
2022-01-05     98690.772289
2022-01-06     98351.515755
2022-01-07     98009.542413
                  ...      
2023-12-22    100970.912125
2023-12-26    101541.795547
2023-12-27    101724.241167
2023-12-28    101755.853756
2023-12-29    101730.152359
Length: 501, dtype: float64"
3,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100527.573039
2022-01-05     99588.787842
2022-01-06     99706.039168
2022-01-07    100192.950683
                  ...      
2023-12-22    102148.224453
2023-12-26    102293.666183
2023-12-27    102415.330967
2023-12-28    102570.677553
2023-12-29    102464.614760
Length: 501, dtype: float64"
