iteration,strategy,rl_model,data_group,portfolio_values
143,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99599.822648
2022-01-05     99271.644411
2022-01-06     99161.562005
2022-01-07     99340.407933
                  ...      
2023-12-22     94194.238447
2023-12-26     94581.282168
2023-12-27     94704.060390
2023-12-28     94837.489870
2023-12-29     94770.371470
Length: 501, dtype: float64"
143,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99598.873872
2022-01-05     98614.617974
2022-01-06     98473.797838
2022-01-07     98714.672197
                  ...      
2023-12-22    103675.373464
2023-12-26    103774.423594
2023-12-27    103792.276677
2023-12-28    103943.545622
2023-12-29    103868.225205
Length: 501, dtype: float64"
143,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99661.195903
2022-01-05     99470.166809
2022-01-06     99370.792313
2022-01-07     99261.336335
                  ...      
2023-12-22     80024.971263
2023-12-26     80345.302446
2023-12-27     80463.417278
2023-12-28     80483.729356
2023-12-29     80416.189870
Length: 501, dtype: float64"
143,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99940.745086
2022-01-05     98568.744723
2022-01-06     98230.585710
2022-01-07     98412.454253
                  ...      
2023-12-22     88606.391823
2023-12-26     88713.739441
2023-12-27     88706.143533
2023-12-28     88747.202489
2023-12-29     88579.026172
Length: 501, dtype: float64"
143,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100343.521754
2022-01-05    100409.630248
2022-01-06    100289.730432
2022-01-07    100280.068718
                  ...      
2023-12-22     92629.900509
2023-12-26     93036.758034
2023-12-27     93109.942764
2023-12-28     93324.135838
2023-12-29     93316.607952
Length: 501, dtype: float64"
143,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99595.261276
2022-01-05     97793.861693
2022-01-06     97383.167498
2022-01-07     97179.225613
                  ...      
2023-12-22     97826.672442
2023-12-26     98025.400602
2023-12-27     97977.346278
2023-12-28     98052.909307
2023-12-29     97871.017663
Length: 501, dtype: float64"
143,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99599.822648
2022-01-05     99271.644411
2022-01-06     99161.562005
2022-01-07     99340.407933
                  ...      
2023-12-22     94194.238447
2023-12-26     94581.282168
2023-12-27     94704.060390
2023-12-28     94837.489870
2023-12-29     94770.371470
Length: 501, dtype: float64"
143,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99598.873872
2022-01-05     98614.617974
2022-01-06     98473.797838
2022-01-07     98714.672197
                  ...      
2023-12-22    103675.373464
2023-12-26    103774.423594
2023-12-27    103792.276677
2023-12-28    103943.545622
2023-12-29    103868.225205
Length: 501, dtype: float64"
143,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99588.595187
2022-01-05     99147.069582
2022-01-06     98911.367467
2022-01-07     99026.968779
                  ...      
2023-12-22     78302.262833
2023-12-26     78677.740965
2023-12-27     78728.602885
2023-12-28     78815.738939
2023-12-29     78813.252415
Length: 501, dtype: float64"
143,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99744.705430
2022-01-05     98582.904562
2022-01-06     98343.259336
2022-01-07     98597.178311
                  ...      
2023-12-22     86958.120939
2023-12-26     87065.375989
2023-12-27     87012.787363
2023-12-28     87021.026464
2023-12-29     86918.441493
Length: 501, dtype: float64"
143,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99862.821062
2022-01-05     99788.969874
2022-01-06     99718.872489
2022-01-07     99566.249432
                  ...      
2023-12-22     77862.467267
2023-12-26     78291.873636
2023-12-27     78425.834265
2023-12-28     78514.897074
2023-12-29     78522.721207
Length: 501, dtype: float64"
143,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99691.871776
2022-01-05     97613.669953
2022-01-06     97363.888476
2022-01-07     97648.925282
                  ...      
2023-12-22     88431.267994
2023-12-26     88567.936226
2023-12-27     88520.827976
2023-12-28     88495.190861
2023-12-29     88363.256131
Length: 501, dtype: float64"
143,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99599.822648
2022-01-05     99271.644411
2022-01-06     99161.562005
2022-01-07     99340.407933
                  ...      
2023-12-22     94194.238447
2023-12-26     94581.282168
2023-12-27     94704.060390
2023-12-28     94837.489870
2023-12-29     94770.371470
Length: 501, dtype: float64"
143,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99598.873872
2022-01-05     98614.617974
2022-01-06     98473.797838
2022-01-07     98714.672197
                  ...      
2023-12-22    103675.373464
2023-12-26    103774.423594
2023-12-27    103792.276677
2023-12-28    103943.545622
2023-12-29    103868.225205
Length: 501, dtype: float64"
