Cumulative Return,Volatility (Standard Deviation of Returns),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Calmar Ratio,Alpha,Beta,VaR (95%),iteration,strategy,rl_model,data_group
-0.19851728016247114,0.16123357239333141,-0.5820230633736992,-0.8570087854659114,-0.301542024742964,-0.31120590174136753,,,-0.01652624811901209,135,baseline,PPO,Group1
-0.21166964919260792,0.18846237252911208,-0.5150291791170789,-0.7351492673553043,-0.331981841950608,-0.2923762951847432,,,-0.01796956803945654,135,baseline,PPO,Group2
-0.1037084372318926,0.15908468289615332,-0.26185602279036885,-0.40065344542084413,-0.24605219912414872,-0.1693026215507833,,,-0.015531261595487825,135,baseline,A2C,Group1
-0.16358075431337682,0.18269048422222345,-0.3871284872327854,-0.5701678823679465,-0.27360858018759737,-0.2584885705714442,,,-0.018000779645813304,135,baseline,A2C,Group2
0.0898841844331412,0.16653864630488097,0.3535613509561502,0.5446006739929506,-0.23965663828932068,0.2456916244601517,,,-0.016068703546784097,135,baseline,DDPG,Group1
0.010869252822522539,0.20969303487893026,0.1326651408332696,0.18871454735274276,-0.26391730709162803,0.10540785032453626,,,-0.019951842605861046,135,baseline,DDPG,Group2
-0.20182415115652066,0.1549591942390487,-0.6235344281333001,-0.9405813408613852,-0.2909583368451,-0.3320832584195101,,,-0.015972147085230638,135,naive,PPO,Group1
-0.16430371024945678,0.18615481757407865,-0.378905076937259,-0.5638872784161695,-0.3050013903503319,-0.2312612588228843,,,-0.019280939883128668,135,naive,PPO,Group2
-0.07321149458606291,0.1645412788995879,-0.14888942092000743,-0.2244201898697662,-0.2737137684493231,-0.08950392182164872,,,-0.016198002335576323,135,naive,A2C,Group1
-0.06621940012765538,0.18613435581723511,-0.0917202058343169,-0.13569462131960164,-0.28279222796785863,-0.060370405336370045,,,-0.01823324782051471,135,naive,A2C,Group2
0.0898841844331412,0.16653864630488097,0.3535613509561502,0.5446006739929506,-0.23965663828932068,0.2456916244601517,,,-0.016068703546784097,135,naive,DDPG,Group1
0.010869252822522539,0.20969303487893026,0.1326651408332696,0.18871454735274276,-0.26391730709162803,0.10540785032453626,,,-0.019951842605861046,135,naive,DDPG,Group2
-0.11850445979550728,0.16047284499247902,-0.3081476450401143,-0.4702886606503207,-0.26956415727617855,-0.18344178164108452,,,-0.01562449558123406,135,ewc,PPO,Group1
-0.18732966552141908,0.1854212282808538,-0.4511638011370487,-0.6699732273018424,-0.30326484820761607,-0.2758491353584762,,,-0.01779309922476689,135,ewc,PPO,Group2
-0.062391520834908586,0.1569183533281589,-0.12731019492941664,-0.19478139910171038,-0.24452367787310197,-0.08169886173795572,,,-0.014719769051814694,135,ewc,A2C,Group1
-0.048061766110736065,0.18831277043104583,-0.0376211043142325,-0.05613234940264534,-0.2489712415720892,-0.028455231758312043,,,-0.01747028406940557,135,ewc,A2C,Group2
0.0898841844331412,0.16653864630488097,0.3535613509561502,0.5446006739929506,-0.23965663828932068,0.2456916244601517,,,-0.016068703546784097,135,ewc,DDPG,Group1
0.010869252822522539,0.20969303487893026,0.1326651408332696,0.18871454735274276,-0.26391730709162803,0.10540785032453626,,,-0.019951842605861046,135,ewc,DDPG,Group2
-0.21338906406627836,0.15956427420996067,-0.6429758280552479,-0.9608507872594237,-0.3252946135242359,-0.3153940061492603,,,-0.015129352339684187,135,replay,PPO,Group1
-0.1494302175731395,0.19057039045698895,-0.3222806247066172,-0.45461545445012436,-0.31287582496832633,-0.19629878560697323,,,-0.0175789548407219,135,replay,PPO,Group2
-0.017493704925231723,0.16664927591820433,0.029842181679830024,0.046687636101192115,-0.2605673160774202,0.019085962290395383,,,-0.01699186958869087,135,replay,A2C,Group1
-0.10866712444837874,0.20468140223731077,-0.17759044943851962,-0.25879840262994025,-0.3480091747421504,-0.10444972389582188,,,-0.019688028536040746,135,replay,A2C,Group2
0.0898841844331412,0.16653864630488097,0.3535613509561502,0.5446006739929506,-0.23965663828932068,0.2456916244601517,,,-0.016068703546784097,135,replay,DDPG,Group1
0.010869252822522539,0.20969303487893026,0.1326651408332696,0.18871454735274276,-0.26391730709162803,0.10540785032453626,,,-0.019951842605861046,135,replay,DDPG,Group2
