iteration,strategy,rl_model,data_group,portfolio_values
133,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99652.942870
2022-01-05     99499.081183
2022-01-06     98952.460161
2022-01-07     99351.815984
                  ...      
2023-12-22     84078.708474
2023-12-26     84097.481823
2023-12-27     84127.908309
2023-12-28     84285.188131
2023-12-29     84168.293059
Length: 501, dtype: float64"
133,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99916.851230
2022-01-05     98437.595251
2022-01-06     98495.753934
2022-01-07     98172.780338
                  ...      
2023-12-22     87195.530390
2023-12-26     87832.004153
2023-12-27     87841.746038
2023-12-28     87841.633062
2023-12-29     87775.411506
Length: 501, dtype: float64"
133,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99684.703935
2022-01-05     99477.210786
2022-01-06     99099.974585
2022-01-07     99508.499652
                  ...      
2023-12-22     84084.728853
2023-12-26     84108.858566
2023-12-27     84174.199854
2023-12-28     84308.063049
2023-12-29     84263.933647
Length: 501, dtype: float64"
133,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100145.119568
2022-01-05     98564.061333
2022-01-06     98562.705002
2022-01-07     97734.932641
                  ...      
2023-12-22     80796.025934
2023-12-26     81298.561964
2023-12-27     81319.282283
2023-12-28     81361.832682
2023-12-29     81274.312338
Length: 501, dtype: float64"
133,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99640.064659
2022-01-05     99631.191084
2022-01-06     99211.647992
2022-01-07     99653.240223
                  ...      
2023-12-22    101729.974651
2023-12-26    101826.060675
2023-12-27    101940.299957
2023-12-28    102131.566140
2023-12-29    102098.170365
Length: 501, dtype: float64"
133,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100101.621896
2022-01-05     98426.897043
2022-01-06     98380.598307
2022-01-07     98070.395941
                  ...      
2023-12-22    100903.969386
2023-12-26    101675.366219
2023-12-27    101742.109497
2023-12-28    101844.650980
2023-12-29    101789.508330
Length: 501, dtype: float64"
133,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99658.212138
2022-01-05     99313.361371
2022-01-06     98932.358137
2022-01-07     99252.650223
                  ...      
2023-12-22     81230.205293
2023-12-26     81282.857191
2023-12-27     81333.772897
2023-12-28     81308.644395
2023-12-29     81258.360648
Length: 501, dtype: float64"
133,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99922.454232
2022-01-05     98823.209645
2022-01-06     98568.319798
2022-01-07     98325.918267
                  ...      
2023-12-22     74958.953342
2023-12-26     75441.779470
2023-12-27     75490.390450
2023-12-28     75502.959690
2023-12-29     75404.405370
Length: 501, dtype: float64"
133,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99640.955440
2022-01-05     99588.523925
2022-01-06     99333.334495
2022-01-07     99680.362004
                  ...      
2023-12-22     83281.968977
2023-12-26     83353.789534
2023-12-27     83432.074757
2023-12-28     83547.759829
2023-12-29     83463.805863
Length: 501, dtype: float64"
133,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99944.824073
2022-01-05     98206.280026
2022-01-06     98188.245743
2022-01-07     97419.372643
                  ...      
2023-12-22     88949.888474
2023-12-26     89452.618526
2023-12-27     89489.486743
2023-12-28     89548.187829
2023-12-29     89478.540872
Length: 501, dtype: float64"
133,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99640.064659
2022-01-05     99631.191084
2022-01-06     99211.647992
2022-01-07     99653.240223
                  ...      
2023-12-22    101729.974651
2023-12-26    101826.060675
2023-12-27    101940.299957
2023-12-28    102131.566140
2023-12-29    102098.170365
Length: 501, dtype: float64"
133,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100101.621896
2022-01-05     98426.897043
2022-01-06     98380.598307
2022-01-07     98070.395941
                  ...      
2023-12-22    100903.969386
2023-12-26    101675.366219
2023-12-27    101742.109497
2023-12-28    101844.650980
2023-12-29    101789.508330
Length: 501, dtype: float64"
133,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99651.111507
2022-01-05     99161.063909
2022-01-06     98766.624578
2022-01-07     98942.294680
                  ...      
2023-12-22     79681.958060
2023-12-26     79686.364509
2023-12-27     79715.128570
2023-12-28     79757.592227
2023-12-29     79699.338534
Length: 501, dtype: float64"
133,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100275.695705
2022-01-05     98794.841095
2022-01-06     98800.517347
2022-01-07     98532.196481
                  ...      
2023-12-22     84009.694114
2023-12-26     84509.800824
2023-12-27     84541.020570
2023-12-28     84557.735439
2023-12-29     84384.723795
Length: 501, dtype: float64"
133,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99689.521299
2022-01-05     99611.407830
2022-01-06     99190.620563
2022-01-07     99552.615693
                  ...      
2023-12-22     91815.936914
2023-12-26     91876.459662
2023-12-27     91909.452827
2023-12-28     92055.722165
2023-12-29     91944.737239
Length: 501, dtype: float64"
133,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99971.855005
2022-01-05     98072.942129
2022-01-06     97973.194294
2022-01-07     97547.825959
                  ...      
2023-12-22     93299.534493
2023-12-26     93853.721334
2023-12-27     93871.207958
2023-12-28     93935.189934
2023-12-29     93837.935413
Length: 501, dtype: float64"
133,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99640.064659
2022-01-05     99631.191084
2022-01-06     99211.647992
2022-01-07     99653.240223
                  ...      
2023-12-22    101729.974651
2023-12-26    101826.060675
2023-12-27    101940.299957
2023-12-28    102131.566140
2023-12-29    102098.170365
Length: 501, dtype: float64"
