Cumulative Return,Volatility (Standard Deviation of Returns),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Calmar Ratio,Alpha,Beta,VaR (95%),iteration,strategy,rl_model,data_group
-0.15306895743265603,0.16662609434933734,-0.40496752155175386,-0.602370726454706,-0.2670287362184215,-0.2526999805717716,,,-0.01649649000967251,127,baseline,PPO,Group1
-0.17889734471636126,0.18778147884171073,-0.4179430358229265,-0.6334903376890462,-0.3216031537069507,-0.24403355636847107,,,-0.019424162274471125,127,baseline,PPO,Group2
-0.0725835912085844,0.15794712053515816,-0.15953712279361826,-0.24007130420424921,-0.23475665655789013,-0.10733850759840802,,,-0.01585999311306469,127,baseline,A2C,Group1
-0.16752827826958033,0.1865767005582902,-0.3874241672642581,-0.5817001818366884,-0.3205694400895061,-0.225487254257692,,,-0.018230145029243503,127,baseline,A2C,Group2
0.04754282787766337,0.15438197113980315,0.23276307056720932,0.3510886978677425,-0.19742187654319268,0.18201843823957883,,,-0.015532636608855881,127,baseline,DDPG,Group1
0.03153495488973945,0.19576350295911468,0.18078971014143344,0.2719097857209861,-0.2740570041416325,0.1291411145177644,,,-0.019537003480227726,127,baseline,DDPG,Group2
-0.1923306297976,0.16782746419236888,-0.5322961745914182,-0.783604492839199,-0.2802663149157772,-0.3187465365141076,,,-0.016920758842810982,127,naive,PPO,Group1
-0.1789655608969713,0.19013869691725876,-0.4108133344403868,-0.6157943571884612,-0.3264259680641757,-0.23929319272593033,,,-0.019717635245146088,127,naive,PPO,Group2
-0.07200854615876641,0.16002134580572466,-0.15354770906222517,-0.22481424499314903,-0.2590524338101871,-0.09484918048493123,,,-0.01646350482506611,127,naive,A2C,Group1
-0.18856495114104838,0.17954623533315564,-0.4752782213808585,-0.7088603010295328,-0.3161520510974906,-0.26991574177216715,,,-0.018496477692629975,127,naive,A2C,Group2
0.04754282787766337,0.15438197113980315,0.23276307056720932,0.3510886978677425,-0.19742187654319268,0.18201843823957883,,,-0.015532636608855881,127,naive,DDPG,Group1
0.03153495488973945,0.19576350295911468,0.18078971014143344,0.2719097857209861,-0.2740570041416325,0.1291411145177644,,,-0.019537003480227726,127,naive,DDPG,Group2
-0.15110940428530376,0.16578916442954753,-0.40121447055242243,-0.5837166500315527,-0.2615978012136299,-0.25427206009124403,,,-0.01730666880387576,127,ewc,PPO,Group1
-0.20367774922610798,0.18267957910254815,-0.5115439997844038,-0.7636818869765808,-0.31686394382629834,-0.2949172488501136,,,-0.01889539624175876,127,ewc,PPO,Group2
-0.019810911909387507,0.1571934990860335,0.014321723936632088,0.021589437981628136,-0.2609923907461664,0.008625852623929297,,,-0.0150509197347714,127,ewc,A2C,Group1
-0.039739675567272786,0.17196736710925548,-0.03280874360777819,-0.047599411439507834,-0.25611486871164524,-0.022029307727324834,,,-0.01730042770334671,127,ewc,A2C,Group2
0.04754282787766337,0.15438197113980315,0.23276307056720932,0.3510886978677425,-0.19742187654319268,0.18201843823957883,,,-0.015532636608855881,127,ewc,DDPG,Group1
0.03153495488973945,0.19576350295911468,0.18078971014143344,0.2719097857209861,-0.2740570041416325,0.1291411145177644,,,-0.019537003480227726,127,ewc,DDPG,Group2
-0.16286758211452398,0.1678112923591441,-0.4334441139814011,-0.6249274132268067,-0.306259026293557,-0.2375009736462853,,,-0.016470010843199077,127,replay,PPO,Group1
-0.18186058955031723,0.18802549088470435,-0.4260415056712355,-0.6275242085943681,-0.30117410269384054,-0.2659812464769764,,,-0.01821549579821329,127,replay,PPO,Group2
-0.036217439927149535,0.15558828922151577,-0.04167813025668365,-0.061520742428387544,-0.25093246074744235,-0.02584212885520431,,,-0.015205108423061284,127,replay,A2C,Group1
-0.06733201352582605,0.19741223707854896,-0.0787416431317472,-0.11862255209535262,-0.3195789456538827,-0.04864076352111877,,,-0.02014460746711839,127,replay,A2C,Group2
0.04754282787766337,0.15438197113980315,0.23276307056720932,0.3510886978677425,-0.19742187654319268,0.18201843823957883,,,-0.015532636608855881,127,replay,DDPG,Group1
0.03153495488973945,0.19576350295911468,0.18078971014143344,0.2719097857209861,-0.2740570041416325,0.1291411145177644,,,-0.019537003480227726,127,replay,DDPG,Group2
