iteration,strategy,rl_model,data_group,portfolio_values
146,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99444.917532
2022-01-05     99572.176565
2022-01-06     99751.666534
2022-01-07    100339.592219
                  ...      
2023-12-22     79841.070861
2023-12-26     80136.363214
2023-12-27     80258.508658
2023-12-28     80325.277822
2023-12-29     80307.146087
Length: 501, dtype: float64"
146,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99872.958669
2022-01-05     97867.639543
2022-01-06     97729.364157
2022-01-07     96859.481719
                  ...      
2023-12-22     81873.001769
2023-12-26     82066.262623
2023-12-27     81981.133101
2023-12-28     82063.366511
2023-12-29     81904.939447
Length: 501, dtype: float64"
146,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99756.909069
2022-01-05    100070.585251
2022-01-06    100170.590168
2022-01-07    100665.710700
                  ...      
2023-12-22     93436.025126
2023-12-26     93871.007604
2023-12-27     93996.935489
2023-12-28     94128.676984
2023-12-29     94148.023425
Length: 501, dtype: float64"
146,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99578.439746
2022-01-05     97337.739911
2022-01-06     97113.693112
2022-01-07     96417.787257
                  ...      
2023-12-22     99229.246492
2023-12-26     99440.180644
2023-12-27     99325.835937
2023-12-28     99430.110047
2023-12-29     99275.367896
Length: 501, dtype: float64"
146,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99890.318487
2022-01-05    100067.847542
2022-01-06     99985.191511
2022-01-07    100499.890658
                  ...      
2023-12-22     99686.355177
2023-12-26    100533.881108
2023-12-27    100772.562197
2023-12-28    100832.720564
2023-12-29    100790.653948
Length: 501, dtype: float64"
146,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99752.135369
2022-01-05     97816.442143
2022-01-06     97533.721324
2022-01-07     97135.323036
                  ...      
2023-12-22     97171.255597
2023-12-26     97340.841774
2023-12-27     97164.964929
2023-12-28     97262.830583
2023-12-29     97141.319774
Length: 501, dtype: float64"
146,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100065.136786
2022-01-05     99662.072972
2022-01-06     99666.731425
2022-01-07    100325.499231
                  ...      
2023-12-22     79306.432622
2023-12-26     79865.965306
2023-12-27     80067.731237
2023-12-28     80037.519403
2023-12-29     79997.853594
Length: 501, dtype: float64"
146,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100354.529245
2022-01-05     98480.841872
2022-01-06     98094.211233
2022-01-07     97198.489949
                  ...      
2023-12-22     85157.799221
2023-12-26     85371.257581
2023-12-27     85355.382259
2023-12-28     85449.141709
2023-12-29     85342.101451
Length: 501, dtype: float64"
146,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99830.370383
2022-01-05    100069.948172
2022-01-06    100174.140901
2022-01-07    100676.422447
                  ...      
2023-12-22     83081.965561
2023-12-26     83439.752406
2023-12-27     83541.222130
2023-12-28     83618.133697
2023-12-29     83560.435421
Length: 501, dtype: float64"
146,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100236.466673
2022-01-05     98820.060435
2022-01-06     98521.338537
2022-01-07     98113.646673
                  ...      
2023-12-22     92715.164666
2023-12-26     92842.694707
2023-12-27     92743.693103
2023-12-28     92870.971565
2023-12-29     92682.136992
Length: 501, dtype: float64"
146,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99890.318487
2022-01-05    100067.847542
2022-01-06     99985.191511
2022-01-07    100499.890658
                  ...      
2023-12-22     99686.355177
2023-12-26    100533.881108
2023-12-27    100772.562197
2023-12-28    100832.720564
2023-12-29    100790.653948
Length: 501, dtype: float64"
146,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99752.135369
2022-01-05     97816.442143
2022-01-06     97533.721324
2022-01-07     97135.323036
                  ...      
2023-12-22     97171.255597
2023-12-26     97340.841774
2023-12-27     97164.964929
2023-12-28     97262.830583
2023-12-29     97141.319774
Length: 501, dtype: float64"
