iteration,strategy,rl_model,data_group,portfolio_values
103,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100399.234351
2022-01-05     99874.809619
2022-01-06     99792.120140
2022-01-07    100302.465392
                  ...      
2023-12-22     99260.064258
2023-12-26     99565.029936
2023-12-27     99596.078767
2023-12-28     99746.827597
2023-12-29     99599.141546
Length: 501, dtype: float64"
103,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99346.814178
2022-01-05     97960.360015
2022-01-06     97466.912254
2022-01-07     97166.377979
                  ...      
2023-12-22    102633.613494
2023-12-26    102978.019113
2023-12-27    103065.947429
2023-12-28    103169.605121
2023-12-29    103239.964051
Length: 501, dtype: float64"
105,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99443.360401
2022-01-05     99083.283231
2022-01-06     99279.469403
2022-01-07     99892.511243
                  ...      
2023-12-22     76053.944849
2023-12-26     76163.200804
2023-12-27     76267.900094
2023-12-28     76352.368748
2023-12-29     76297.936026
Length: 501, dtype: float64"
105,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99664.057927
2022-01-05     97974.551911
2022-01-06     97379.883772
2022-01-07     96949.090765
                  ...      
2023-12-22     84542.019082
2023-12-26     84804.107673
2023-12-27     84742.464219
2023-12-28     84754.901881
2023-12-29     84662.669075
Length: 501, dtype: float64"
105,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99988.559370
2022-01-05     99983.552062
2022-01-06     99983.419359
2022-01-07    100614.612021
                  ...      
2023-12-22     79149.091898
2023-12-26     79360.060342
2023-12-27     79494.182328
2023-12-28     79629.932742
2023-12-29     79573.369186
Length: 501, dtype: float64"
105,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99754.222179
2022-01-05     98597.673847
2022-01-06     97866.938880
2022-01-07     97128.317781
                  ...      
2023-12-22     91180.349611
2023-12-26     91760.288323
2023-12-27     91652.059620
2023-12-28     91658.899929
2023-12-29     91563.045902
Length: 501, dtype: float64"
105,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99696.126518
2022-01-05     99986.225335
2022-01-06     99908.650035
2022-01-07    100803.500222
                  ...      
2023-12-22     96662.788993
2023-12-26     96821.817433
2023-12-27     97063.736947
2023-12-28     97283.241899
2023-12-29     97202.451029
Length: 501, dtype: float64"
105,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99731.849825
2022-01-05     98931.900460
2022-01-06     98746.560297
2022-01-07     98417.028747
                  ...      
2023-12-22    103940.281227
2023-12-26    104705.922199
2023-12-27    104771.587664
2023-12-28    104748.208372
2023-12-29    104650.186532
Length: 501, dtype: float64"
105,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99780.131000
2022-01-05     99694.035019
2022-01-06     99518.572305
2022-01-07    100415.095719
                  ...      
2023-12-22     78629.963170
2023-12-26     78751.753672
2023-12-27     78867.555146
2023-12-28     78990.591556
2023-12-29     78920.299888
Length: 501, dtype: float64"
105,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99530.056099
2022-01-05     97807.532478
2022-01-06     97310.588834
2022-01-07     96676.791034
                  ...      
2023-12-22     93241.330486
2023-12-26     93620.727149
2023-12-27     93645.805645
2023-12-28     93560.897612
2023-12-29     93489.297121
Length: 501, dtype: float64"
105,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100600.216086
2022-01-05    100526.596841
2022-01-06    100537.034858
2022-01-07    101395.563984
                  ...      
2023-12-22     82291.504960
2023-12-26     82500.343033
2023-12-27     82627.911713
2023-12-28     82736.084950
2023-12-29     82642.704357
Length: 501, dtype: float64"
105,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99404.896111
2022-01-05     97699.561013
2022-01-06     97283.312080
2022-01-07     96562.680882
                  ...      
2023-12-22     86377.464240
2023-12-26     86730.700952
2023-12-27     86769.292296
2023-12-28     86766.389892
2023-12-29     86690.520832
Length: 501, dtype: float64"
105,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99696.126518
2022-01-05     99986.225335
2022-01-06     99908.650035
2022-01-07    100803.500222
                  ...      
2023-12-22     96662.788993
2023-12-26     96821.817433
2023-12-27     97063.736947
2023-12-28     97283.241899
2023-12-29     97202.451029
Length: 501, dtype: float64"
105,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99731.849825
2022-01-05     98931.900460
2022-01-06     98746.560297
2022-01-07     98417.028747
                  ...      
2023-12-22    103940.281227
2023-12-26    104705.922199
2023-12-27    104771.587664
2023-12-28    104748.208372
2023-12-29    104650.186532
Length: 501, dtype: float64"
