iteration,strategy,rl_model,data_group,portfolio_values
118,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99823.546767
2022-01-05     99276.631493
2022-01-06     98987.702967
2022-01-07     98886.246443
                  ...      
2023-12-22     81630.753860
2023-12-26     81961.204716
2023-12-27     82109.771272
2023-12-28     82203.493652
2023-12-29     82088.495486
Length: 501, dtype: float64"
118,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100048.605192
2022-01-05     99122.595662
2022-01-06     99248.134180
2022-01-07     99019.125975
                  ...      
2023-12-22     83193.751249
2023-12-26     83503.715802
2023-12-27     83519.932446
2023-12-28     83477.322916
2023-12-29     83452.277121
Length: 501, dtype: float64"
118,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99635.501572
2022-01-05     99048.913154
2022-01-06     98902.817608
2022-01-07     98819.054817
                  ...      
2023-12-22     81814.323861
2023-12-26     82057.028729
2023-12-27     82223.149484
2023-12-28     82309.972290
2023-12-29     82208.745721
Length: 501, dtype: float64"
118,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99958.256336
2022-01-05     99409.721105
2022-01-06     99537.337239
2022-01-07     99437.211080
                  ...      
2023-12-22     86009.725619
2023-12-26     86205.412654
2023-12-27     86185.649123
2023-12-28     86248.098679
2023-12-29     86191.037982
Length: 501, dtype: float64"
118,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99717.724547
2022-01-05     98796.115191
2022-01-06     98618.944930
2022-01-07     98639.386069
                  ...      
2023-12-22     96789.495875
2023-12-26     97057.482876
2023-12-27     97179.150901
2023-12-28     97356.687135
2023-12-29     97259.292461
Length: 501, dtype: float64"
118,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99796.213686
2022-01-05     98696.218369
2022-01-06     98564.940047
2022-01-07     98495.190433
                  ...      
2023-12-22    102623.268770
2023-12-26    102983.603117
2023-12-27    103010.684009
2023-12-28    103058.131025
2023-12-29    103032.803342
Length: 501, dtype: float64"
118,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100045.866278
2022-01-05     99476.885861
2022-01-06     99146.666298
2022-01-07     99113.794652
                  ...      
2023-12-22     77861.804208
2023-12-26     78139.619079
2023-12-27     78207.306180
2023-12-28     78295.033604
2023-12-29     78250.349843
Length: 501, dtype: float64"
118,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99805.024110
2022-01-05     98683.507693
2022-01-06     98519.151052
2022-01-07     98551.509749
                  ...      
2023-12-22     81413.551031
2023-12-26     81661.318448
2023-12-27     81722.468835
2023-12-28     81735.744844
2023-12-29     81723.061718
Length: 501, dtype: float64"
118,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99778.671951
2022-01-05     98592.799593
2022-01-06     98395.089838
2022-01-07     98542.251837
                  ...      
2023-12-22     85235.567255
2023-12-26     85474.579835
2023-12-27     85568.454729
2023-12-28     85653.057759
2023-12-29     85484.586569
Length: 501, dtype: float64"
118,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100026.868562
2022-01-05     99105.872783
2022-01-06     99023.417851
2022-01-07     99218.421410
                  ...      
2023-12-22     86361.813471
2023-12-26     86579.331336
2023-12-27     86490.694082
2023-12-28     86567.299618
2023-12-29     86548.257552
Length: 501, dtype: float64"
118,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99717.724547
2022-01-05     98796.115191
2022-01-06     98618.944930
2022-01-07     98639.386069
                  ...      
2023-12-22     96789.495875
2023-12-26     97057.482876
2023-12-27     97179.150901
2023-12-28     97356.687135
2023-12-29     97259.292461
Length: 501, dtype: float64"
118,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99796.213686
2022-01-05     98696.218369
2022-01-06     98564.940047
2022-01-07     98495.190433
                  ...      
2023-12-22    102623.268770
2023-12-26    102983.603117
2023-12-27    103010.684009
2023-12-28    103058.131025
2023-12-29    103032.803342
Length: 501, dtype: float64"
118,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99599.987404
2022-01-05     98651.651064
2022-01-06     98417.843656
2022-01-07     98422.180322
                  ...      
2023-12-22     75222.072182
2023-12-26     75518.324143
2023-12-27     75577.539880
2023-12-28     75681.514175
2023-12-29     75563.890888
Length: 501, dtype: float64"
118,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99852.589860
2022-01-05     98935.117794
2022-01-06     98685.023034
2022-01-07     98748.939954
                  ...      
2023-12-22     82030.362432
2023-12-26     82292.715916
2023-12-27     82318.864554
2023-12-28     82358.344388
2023-12-29     82312.182666
Length: 501, dtype: float64"
118,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99862.454438
2022-01-05     99505.830158
2022-01-06     99349.723222
2022-01-07     99470.566092
                  ...      
2023-12-22     86215.036292
2023-12-26     86788.397885
2023-12-27     86970.875347
2023-12-28     87109.627070
2023-12-29     87007.485040
Length: 501, dtype: float64"
118,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99799.880863
2022-01-05     98981.365695
2022-01-06     98877.516707
2022-01-07     98781.407043
                  ...      
2023-12-22    101001.476534
2023-12-26    101253.230664
2023-12-27    101230.515839
2023-12-28    101278.742877
2023-12-29    101340.653482
Length: 501, dtype: float64"
118,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99717.724547
2022-01-05     98796.115191
2022-01-06     98618.944930
2022-01-07     98639.386069
                  ...      
2023-12-22     96789.495875
2023-12-26     97057.482876
2023-12-27     97179.150901
2023-12-28     97356.687135
2023-12-29     97259.292461
Length: 501, dtype: float64"
118,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99796.213686
2022-01-05     98696.218369
2022-01-06     98564.940047
2022-01-07     98495.190433
                  ...      
2023-12-22    102623.268770
2023-12-26    102983.603117
2023-12-27    103010.684009
2023-12-28    103058.131025
2023-12-29    103032.803342
Length: 501, dtype: float64"
118,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100311.924919
2022-01-05     98915.718254
2022-01-06     98656.951618
2022-01-07     98654.148995
                  ...      
2023-12-22     85308.793091
2023-12-26     85644.791392
2023-12-27     85710.710621
2023-12-28     85787.640689
2023-12-29     85599.329492
Length: 501, dtype: float64"
118,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100058.391664
2022-01-05     98811.770569
2022-01-06     98841.370020
2022-01-07     99025.438242
                  ...      
2023-12-22     82528.043881
2023-12-26     82706.820261
2023-12-27     82717.918798
2023-12-28     82785.560973
2023-12-29     82692.439396
Length: 501, dtype: float64"
118,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99659.597423
2022-01-05     98561.947347
2022-01-06     98413.304031
2022-01-07     98431.968872
                  ...      
2023-12-22     87071.674847
2023-12-26     87347.472572
2023-12-27     87424.929034
2023-12-28     87495.652087
2023-12-29     87456.868711
Length: 501, dtype: float64"
118,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100175.218967
2022-01-05     99647.306742
2022-01-06     99802.357973
2022-01-07     99881.442670
                  ...      
2023-12-22     94840.665493
2023-12-26     95105.489939
2023-12-27     95109.165365
2023-12-28     95039.896620
2023-12-29     94990.514921
Length: 501, dtype: float64"
118,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99717.724547
2022-01-05     98796.115191
2022-01-06     98618.944930
2022-01-07     98639.386069
                  ...      
2023-12-22     96789.495875
2023-12-26     97057.482876
2023-12-27     97179.150901
2023-12-28     97356.687135
2023-12-29     97259.292461
Length: 501, dtype: float64"
118,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99796.213686
2022-01-05     98696.218369
2022-01-06     98564.940047
2022-01-07     98495.190433
                  ...      
2023-12-22    102623.268770
2023-12-26    102983.603117
2023-12-27    103010.684009
2023-12-28    103058.131025
2023-12-29    103032.803342
Length: 501, dtype: float64"
