iteration,strategy,rl_model,data_group,portfolio_values
147,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100119.714445
2022-01-05     99680.071076
2022-01-06     99807.597982
2022-01-07     99862.968033
                  ...      
2023-12-22     79514.377926
2023-12-26     79692.085730
2023-12-27     79707.440782
2023-12-28     79840.275255
2023-12-29     79693.105513
Length: 501, dtype: float64"
147,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100066.055785
2022-01-05     99034.383656
2022-01-06     98442.339340
2022-01-07     98217.360687
                  ...      
2023-12-22     85153.130210
2023-12-26     85605.163289
2023-12-27     85546.202804
2023-12-28     85425.974091
2023-12-29     85431.422068
Length: 501, dtype: float64"
147,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99673.565576
2022-01-05     99152.659538
2022-01-06     99210.790883
2022-01-07     99600.097778
                  ...      
2023-12-22     83325.601099
2023-12-26     83445.509470
2023-12-27     83505.039794
2023-12-28     83700.433481
2023-12-29     83598.141772
Length: 501, dtype: float64"
147,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100547.210937
2022-01-05     99859.777948
2022-01-06     99153.792537
2022-01-07     98997.699450
                  ...      
2023-12-22     90110.835435
2023-12-26     90550.326694
2023-12-27     90562.587716
2023-12-28     90532.889273
2023-12-29     90523.389161
Length: 501, dtype: float64"
147,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100057.079255
2022-01-05     99242.597564
2022-01-06     99514.500636
2022-01-07     99585.694928
                  ...      
2023-12-22     97643.629936
2023-12-26     97928.717416
2023-12-27     98054.237111
2023-12-28     98362.954748
2023-12-29     98258.297595
Length: 501, dtype: float64"
147,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100066.050406
2022-01-05     99470.566023
2022-01-06     99083.320791
2022-01-07     98761.673381
                  ...      
2023-12-22    110944.884545
2023-12-26    111752.632994
2023-12-27    111836.845471
2023-12-28    111750.807346
2023-12-29    111793.995458
Length: 501, dtype: float64"
147,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99760.524593
2022-01-05     99028.549772
2022-01-06     99190.021519
2022-01-07     99419.588027
                  ...      
2023-12-22     82170.373207
2023-12-26     82351.604628
2023-12-27     82429.266833
2023-12-28     82616.674965
2023-12-29     82508.683813
Length: 501, dtype: float64"
147,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100024.676365
2022-01-05     98821.804123
2022-01-06     98706.570601
2022-01-07     98449.124402
                  ...      
2023-12-22     87994.007551
2023-12-26     88303.523981
2023-12-27     88318.822710
2023-12-28     88219.264695
2023-12-29     88173.542103
Length: 501, dtype: float64"
147,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99662.339754
2022-01-05     99025.114985
2022-01-06     98916.629488
2022-01-07     99073.000456
                  ...      
2023-12-22     85355.691719
2023-12-26     85494.604297
2023-12-27     85602.066827
2023-12-28     85807.343526
2023-12-29     85666.339450
Length: 501, dtype: float64"
147,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100130.999533
2022-01-05     98938.196073
2022-01-06     98457.617829
2022-01-07     98025.308878
                  ...      
2023-12-22     94258.130989
2023-12-26     94671.166290
2023-12-27     94682.091751
2023-12-28     94690.278786
2023-12-29     94644.331697
Length: 501, dtype: float64"
147,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100057.079255
2022-01-05     99242.597564
2022-01-06     99514.500636
2022-01-07     99585.694928
                  ...      
2023-12-22     97643.629936
2023-12-26     97928.717416
2023-12-27     98054.237111
2023-12-28     98362.954748
2023-12-29     98258.297595
Length: 501, dtype: float64"
147,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100066.050406
2022-01-05     99470.566023
2022-01-06     99083.320791
2022-01-07     98761.673381
                  ...      
2023-12-22    110944.884545
2023-12-26    111752.632994
2023-12-27    111836.845471
2023-12-28    111750.807346
2023-12-29    111793.995458
Length: 501, dtype: float64"
147,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99461.696068
2022-01-05     98818.402413
2022-01-06     98736.017081
2022-01-07     99024.135637
                  ...      
2023-12-22     84276.389447
2023-12-26     84449.553918
2023-12-27     84489.684723
2023-12-28     84608.008771
2023-12-29     84458.452844
Length: 501, dtype: float64"
147,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100269.002186
2022-01-05     99454.935974
2022-01-06     99102.041323
2022-01-07     99129.825059
                  ...      
2023-12-22     93269.109036
2023-12-26     93651.513548
2023-12-27     93630.473812
2023-12-28     93594.101198
2023-12-29     93627.582703
Length: 501, dtype: float64"
147,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100405.686426
2022-01-05     99673.234289
2022-01-06     99933.564877
2022-01-07    100347.602812
                  ...      
2023-12-22     88956.113356
2023-12-26     89247.103152
2023-12-27     89384.286313
2023-12-28     89656.757747
2023-12-29     89526.499448
Length: 501, dtype: float64"
147,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100342.942886
2022-01-05     99603.076058
2022-01-06     99438.212548
2022-01-07     99202.528903
                  ...      
2023-12-22    108375.640488
2023-12-26    109382.129657
2023-12-27    109419.708273
2023-12-28    109160.871978
2023-12-29    109050.125101
Length: 501, dtype: float64"
147,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100057.079255
2022-01-05     99242.597564
2022-01-06     99514.500636
2022-01-07     99585.694928
                  ...      
2023-12-22     97643.629936
2023-12-26     97928.717416
2023-12-27     98054.237111
2023-12-28     98362.954748
2023-12-29     98258.297595
Length: 501, dtype: float64"
147,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100066.050406
2022-01-05     99470.566023
2022-01-06     99083.320791
2022-01-07     98761.673381
                  ...      
2023-12-22    110944.884545
2023-12-26    111752.632994
2023-12-27    111836.845471
2023-12-28    111750.807346
2023-12-29    111793.995458
Length: 501, dtype: float64"
147,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99825.603751
2022-01-05     98906.634644
2022-01-06     99087.104891
2022-01-07     98953.233728
                  ...      
2023-12-22     77190.889117
2023-12-26     77410.084435
2023-12-27     77456.496810
2023-12-28     77656.567546
2023-12-29     77504.826136
Length: 501, dtype: float64"
147,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99951.665707
2022-01-05     98823.877989
2022-01-06     97967.488742
2022-01-07     97538.560302
                  ...      
2023-12-22     87901.985413
2023-12-26     88387.478556
2023-12-27     88412.918183
2023-12-28     88329.623299
2023-12-29     88279.976864
Length: 501, dtype: float64"
147,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99893.715887
2022-01-05     99496.880575
2022-01-06     99487.017237
2022-01-07     99783.935499
                  ...      
2023-12-22     84691.453092
2023-12-26     84826.121068
2023-12-27     84893.171496
2023-12-28     85108.366262
2023-12-29     84954.903956
Length: 501, dtype: float64"
147,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99753.702825
2022-01-05     98178.548496
2022-01-06     97854.123295
2022-01-07     97695.474527
                  ...      
2023-12-22     92251.704462
2023-12-26     92611.380126
2023-12-27     92645.323466
2023-12-28     92598.365058
2023-12-29     92601.758056
Length: 501, dtype: float64"
147,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100057.079255
2022-01-05     99242.597564
2022-01-06     99514.500636
2022-01-07     99585.694928
                  ...      
2023-12-22     97643.629936
2023-12-26     97928.717416
2023-12-27     98054.237111
2023-12-28     98362.954748
2023-12-29     98258.297595
Length: 501, dtype: float64"
147,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100066.050406
2022-01-05     99470.566023
2022-01-06     99083.320791
2022-01-07     98761.673381
                  ...      
2023-12-22    110944.884545
2023-12-26    111752.632994
2023-12-27    111836.845471
2023-12-28    111750.807346
2023-12-29    111793.995458
Length: 501, dtype: float64"
