iteration,strategy,rl_model,data_group,portfolio_values
122,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99574.188129
2022-01-05     99083.449375
2022-01-06     98634.121793
2022-01-07     98444.848366
                  ...      
2023-12-22     97594.345267
2023-12-26     98178.569909
2023-12-27     98426.194344
2023-12-28     98573.681636
2023-12-29     98605.865855
Length: 501, dtype: float64"
122,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99842.592423
2022-01-05     98593.050729
2022-01-06     98587.965037
2022-01-07     98556.356296
                  ...      
2023-12-22    103386.095668
2023-12-26    103606.783513
2023-12-27    103525.484060
2023-12-28    103658.688284
2023-12-29    103577.673421
Length: 501, dtype: float64"
122,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99172.188182
2022-01-05     98526.279564
2022-01-06     98162.585500
2022-01-07     98270.274358
                  ...      
2023-12-22     83147.083310
2023-12-26     83476.569533
2023-12-27     83647.008279
2023-12-28     83793.372913
2023-12-29     83798.872953
Length: 501, dtype: float64"
122,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100292.945967
2022-01-05     99030.779436
2022-01-06     98955.778190
2022-01-07     99143.345126
                  ...      
2023-12-22     88370.482355
2023-12-26     88557.018626
2023-12-27     88404.341586
2023-12-28     88433.029386
2023-12-29     88271.910641
Length: 501, dtype: float64"
122,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99635.182969
2022-01-05     98919.966622
2022-01-06     98609.936590
2022-01-07     98759.634735
                  ...      
2023-12-22     89000.696719
2023-12-26     89327.216222
2023-12-27     89600.129738
2023-12-28     89731.348316
2023-12-29     89732.259983
Length: 501, dtype: float64"
122,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100079.526273
2022-01-05     98776.077441
2022-01-06     98908.818631
2022-01-07     98724.838870
                  ...      
2023-12-22    110324.944873
2023-12-26    110631.719209
2023-12-27    110582.747489
2023-12-28    110542.125162
2023-12-29    110409.738539
Length: 501, dtype: float64"
122,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99574.188129
2022-01-05     99083.449375
2022-01-06     98634.121793
2022-01-07     98444.848366
                  ...      
2023-12-22     97594.345267
2023-12-26     98178.569909
2023-12-27     98426.194344
2023-12-28     98573.681636
2023-12-29     98605.865855
Length: 501, dtype: float64"
122,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99842.592423
2022-01-05     98593.050729
2022-01-06     98587.965037
2022-01-07     98556.356296
                  ...      
2023-12-22    103386.095668
2023-12-26    103606.783513
2023-12-27    103525.484060
2023-12-28    103658.688284
2023-12-29    103577.673421
Length: 501, dtype: float64"
122,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99059.285779
2022-01-05     98353.064988
2022-01-06     97973.145009
2022-01-07     97846.482061
                  ...      
2023-12-22     80518.253237
2023-12-26     80911.564443
2023-12-27     81122.461200
2023-12-28     81227.299090
2023-12-29     81185.639041
Length: 501, dtype: float64"
122,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100082.921956
2022-01-05     98870.045277
2022-01-06     98778.980791
2022-01-07     98923.116581
                  ...      
2023-12-22     89938.566208
2023-12-26     90093.903724
2023-12-27     89965.068083
2023-12-28     89988.697100
2023-12-29     89895.237401
Length: 501, dtype: float64"
122,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99386.374214
2022-01-05     98339.844515
2022-01-06     98094.403991
2022-01-07     97723.456204
                  ...      
2023-12-22     85379.518117
2023-12-26     85996.993937
2023-12-27     86151.222932
2023-12-28     86210.880347
2023-12-29     86189.423916
Length: 501, dtype: float64"
122,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100018.832508
2022-01-05     98279.869624
2022-01-06     98038.436624
2022-01-07     97817.222292
                  ...      
2023-12-22     96234.421270
2023-12-26     96488.980645
2023-12-27     96458.469360
2023-12-28     96504.313000
2023-12-29     96348.916643
Length: 501, dtype: float64"
122,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99574.188129
2022-01-05     99083.449375
2022-01-06     98634.121793
2022-01-07     98444.848366
                  ...      
2023-12-22     97594.345267
2023-12-26     98178.569909
2023-12-27     98426.194344
2023-12-28     98573.681636
2023-12-29     98605.865855
Length: 501, dtype: float64"
122,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99842.592423
2022-01-05     98593.050729
2022-01-06     98587.965037
2022-01-07     98556.356296
                  ...      
2023-12-22    103386.095668
2023-12-26    103606.783513
2023-12-27    103525.484060
2023-12-28    103658.688284
2023-12-29    103577.673421
Length: 501, dtype: float64"
