Cumulative Return,Volatility (Standard Deviation of Returns),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Calmar Ratio,Alpha,Beta,VaR (95%),iteration,strategy,rl_model,data_group
-0.15831706940647752,0.1444746768760841,-0.5094208107709732,-0.7707661512109876,-0.2140724061848401,-0.3438014657832212,,,-0.014112067714147535,133,baseline,PPO,Group1
-0.12224588494395794,0.20502381352415663,-0.2133541619088805,-0.3318810970278996,-0.3777933541449615,-0.11578468341458627,,,-0.018874494984765455,133,baseline,PPO,Group2
-0.1573606635348883,0.1438972824152977,-0.5083046031564931,-0.7678613864636148,-0.21390967504929384,-0.34193708637325687,,,-0.0142892702234941,133,baseline,A2C,Group1
-0.18725687661794393,0.20335182379082276,-0.39548772710631536,-0.61655354771536,-0.40360561165204234,-0.1992617254868376,,,-0.020080441725385367,133,baseline,A2C,Group2
0.02098170365041238,0.14715719218312068,0.1461139005324385,0.2217182754192032,-0.15176799728209592,0.1416748703701448,,,-0.0143730063873443,133,baseline,DDPG,Group1
0.017895083301831764,0.2153253992203966,0.15141031193944102,0.23432898823121806,-0.3667566473274428,0.08889405577790988,,,-0.02089049541288224,133,baseline,DDPG,Group2
-0.18741639352024983,0.14507141669701995,-0.618968756754941,-0.9286592190410344,-0.2257257913508355,-0.39780422917675623,,,-0.01483473599090035,133,naive,PPO,Group1
-0.24595594630474865,0.20760076831311366,-0.5477914354854828,-0.8071464326411544,-0.42318130974108564,-0.26873096770674487,,,-0.020226547900343887,133,naive,PPO,Group2
-0.16536194137182234,0.14824161740581757,-0.5194559104358792,-0.7844646978490625,-0.21426022972963066,-0.3593993361773056,,,-0.014600197995623976,133,naive,A2C,Group1
-0.1052145912816505,0.21552883548448043,-0.14986972101794516,-0.227484121164941,-0.4246194033939501,-0.07607105607327483,,,-0.020257559634361894,133,naive,A2C,Group2
0.02098170365041238,0.14715719218312068,0.1461139005324385,0.2217182754192032,-0.15176799728209592,0.1416748703701448,,,-0.0143730063873443,133,naive,DDPG,Group1
0.017895083301831764,0.2153253992203966,0.15141031193944102,0.23432898823121806,-0.3667566473274428,0.08889405577790988,,,-0.02089049541288224,133,naive,DDPG,Group2
-0.20300661466134756,0.14548133145241116,-0.6776050987150343,-0.9929713682661447,-0.2431763867557941,-0.40538019860868285,,,-0.01475931217172373,133,ewc,PPO,Group1
-0.15615276204709952,0.20387669235859834,-0.307783330674692,-0.4691163810860659,-0.38832840630374055,-0.16158964011504118,,,-0.019505348592131044,133,ewc,PPO,Group2
-0.08055262760705925,0.14311540782673593,-0.22074615139005832,-0.33483058627408935,-0.17229783244949318,-0.1833579391756505,,,-0.01376413115224528,133,ewc,A2C,Group1
-0.06162064587085086,0.21946584361491728,-0.036291573901381706,-0.054834647379243644,-0.3827907272890917,-0.020807089395257723,,,-0.021877803585235073,133,ewc,A2C,Group2
0.02098170365041238,0.14715719218312068,0.1461139005324385,0.2217182754192032,-0.15176799728209592,0.1416748703701448,,,-0.0143730063873443,133,ewc,DDPG,Group1
0.017895083301831764,0.2153253992203966,0.15141031193944102,0.23432898823121806,-0.3667566473274428,0.08889405577790988,,,-0.02089049541288224,133,ewc,DDPG,Group2
-0.16869396382595703,0.14749433085815952,-0.5353538948885164,-0.8104424861984099,-0.2218775415803118,-0.35587948170189126,,,-0.014469575089496567,133,replay,PPO,Group1
-0.20726631846384,0.2045048999518891,-0.44826964942548353,-0.6669723726565033,-0.4152885157802905,-0.22074614713335086,,,-0.02083387722028649,133,replay,PPO,Group2
-0.08302439556153579,0.15058600774288342,-0.21148066500089746,-0.32094395715557106,-0.16644625998442653,-0.19132919574326834,,,-0.014902715041520947,133,replay,A2C,Group1
-0.016832168798468047,0.2375364422529971,0.08337371100149875,0.12748972377561527,-0.3904077054549792,0.050727212634406764,,,-0.022961099644301076,133,replay,A2C,Group2
0.02098170365041238,0.14715719218312068,0.1461139005324385,0.2217182754192032,-0.15176799728209592,0.1416748703701448,,,-0.0143730063873443,133,replay,DDPG,Group1
0.017895083301831764,0.2153253992203966,0.15141031193944102,0.23432898823121806,-0.3667566473274428,0.08889405577790988,,,-0.02089049541288224,133,replay,DDPG,Group2
