Cumulative Return,Volatility (Standard Deviation of Returns),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Calmar Ratio,Alpha,Beta,VaR (95%),iteration,strategy,rl_model,data_group
-0.21560822531613158,0.1815050114529031,-0.5537839067459644,-0.8376746803119207,-0.3322935814842711,-0.3024871978790161,,,-0.017954388131381022,149,baseline,PPO,Group1
-0.10914714450322004,0.1645519357253528,-0.26593922993070634,-0.4160037428602202,-0.2549501306323051,-0.17164460736645104,,,-0.016179528737459176,149,baseline,PPO,Group2
-0.21131863991378907,0.18557190072020033,-0.5245475466799058,-0.7386070434075329,-0.3416662710908803,-0.2849016525532781,,,-0.019719313550266338,149,baseline,A2C,Group1
-0.1276730318931528,0.1605419221690903,-0.3390181994298182,-0.510333696373742,-0.2669435194369024,-0.20388819890280896,,,-0.015088364868722986,149,baseline,A2C,Group2
-0.027320386009857756,0.1652394229647312,-0.0018967913560264307,-0.0027091787465615353,-0.23526966854643805,-0.0013321934403645107,,,-0.015965656783395305,149,baseline,DDPG,Group1
-0.012251929392685415,0.1623801730175741,0.04288268679662651,0.06597344157414929,-0.2122381609676623,0.032808888230781534,,,-0.01683805422016661,149,baseline,DDPG,Group2
-0.20258287041415038,0.1853743662568465,-0.4982360275297322,-0.717593953546723,-0.3418337784235003,-0.2701903488754325,,,-0.019121341267080216,149,naive,PPO,Group1
-0.11776717844415413,0.16344871472295044,-0.2972937601063856,-0.4538680542317846,-0.27349402819038027,-0.17767219016101002,,,-0.015858379315326243,149,naive,PPO,Group2
-0.2317511320735357,0.18482430210285036,-0.5915195378532705,-0.8396401946005233,-0.36710527733816367,-0.29780880993226144,,,-0.02016218955612312,149,naive,A2C,Group1
-0.10307637523186117,0.16738559051892013,-0.23911342437722818,-0.37231383056151524,-0.2409938588503492,-0.16607950896058898,,,-0.017005391845036875,149,naive,A2C,Group2
-0.027320386009857756,0.1652394229647312,-0.0018967913560264307,-0.0027091787465615353,-0.23526966854643805,-0.0013321934403645107,,,-0.015965656783395305,149,naive,DDPG,Group1
-0.012251929392685415,0.1623801730175741,0.04288268679662651,0.06597344157414929,-0.2122381609676623,0.032808888230781534,,,-0.01683805422016661,149,naive,DDPG,Group2
-0.24201294523036618,0.18200731210136478,-0.6363035196092408,-0.928922375262438,-0.3363364866708417,-0.34433342166071973,,,-0.01781205017466588,149,ewc,PPO,Group1
-0.0924518869432775,0.1651504632012471,-0.20992284752809112,-0.3210656422787638,-0.26092259060943873,-0.1328702716955735,,,-0.01650044199960671,149,ewc,PPO,Group2
-0.12322560350205763,0.17259023294578157,-0.2902367205736111,-0.42616818775591103,-0.29798885334155784,-0.16810032540312264,,,-0.01738782454061717,149,ewc,A2C,Group1
0.018052804626042487,0.16637207287066622,0.1387782591635011,0.21344800080428314,-0.2266541302788708,0.10186810457857604,,,-0.015857156849107303,149,ewc,A2C,Group2
-0.027320386009857756,0.1652394229647312,-0.0018967913560264307,-0.0027091787465615353,-0.23526966854643805,-0.0013321934403645107,,,-0.015965656783395305,149,ewc,DDPG,Group1
-0.012251929392685415,0.1623801730175741,0.04288268679662651,0.06597344157414929,-0.2122381609676623,0.032808888230781534,,,-0.01683805422016661,149,ewc,DDPG,Group2
-0.19209846179515996,0.1833558405782406,-0.47290125858160414,-0.6856175786969537,-0.34159135157703757,-0.25383900200465936,,,-0.01988207396201026,149,replay,PPO,Group1
-0.10593659384691564,0.16560538873022956,-0.2526959446896141,-0.38466540538070476,-0.26010465454976556,-0.16088835558638354,,,-0.01705607632174422,149,replay,PPO,Group2
-0.15568228111044793,0.1830241602344884,-0.36195265970500734,-0.5259875441878308,-0.31835522728182625,-0.20808856242999174,,,-0.018444631888849584,149,replay,A2C,Group1
-0.0976357666302241,0.15688759372180602,-0.24683739935619203,-0.37551861310563456,-0.22242115550336242,-0.17410990217140568,,,-0.015683736946723446,149,replay,A2C,Group2
-0.027320386009857756,0.1652394229647312,-0.0018967913560264307,-0.0027091787465615353,-0.23526966854643805,-0.0013321934403645107,,,-0.015965656783395305,149,replay,DDPG,Group1
-0.012251929392685415,0.1623801730175741,0.04288268679662651,0.06597344157414929,-0.2122381609676623,0.032808888230781534,,,-0.01683805422016661,149,replay,DDPG,Group2
