iteration,strategy,rl_model,data_group,portfolio_values
142,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99439.854900
2022-01-05     98097.430512
2022-01-06     97961.081171
2022-01-07     97559.869442
                  ...      
2023-12-22     84544.616327
2023-12-26     85225.768287
2023-12-27     85264.734953
2023-12-28     85400.315167
2023-12-29     85286.437171
Length: 501, dtype: float64"
142,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100118.778538
2022-01-05     99611.245593
2022-01-06     99579.921871
2022-01-07     99569.653132
                  ...      
2023-12-22     80083.254638
2023-12-26     80189.126342
2023-12-27     80217.221012
2023-12-28     80190.457739
2023-12-29     80125.690244
Length: 501, dtype: float64"
142,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99619.456979
2022-01-05     97989.645406
2022-01-06     97769.446647
2022-01-07     97338.017835
                  ...      
2023-12-22     87776.378956
2023-12-26     88303.804208
2023-12-27     88344.451229
2023-12-28     88481.601173
2023-12-29     88347.142747
Length: 501, dtype: float64"
142,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99633.395669
2022-01-05     99413.266493
2022-01-06     99294.755091
2022-01-07     99511.547234
                  ...      
2023-12-22     84997.649473
2023-12-26     85110.422041
2023-12-27     85194.684909
2023-12-28     85160.214916
2023-12-29     85095.889457
Length: 501, dtype: float64"
142,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99611.281481
2022-01-05     98383.384272
2022-01-06     98196.558262
2022-01-07     97879.244400
                  ...      
2023-12-22     99373.307492
2023-12-26    100083.984031
2023-12-27    100165.876102
2023-12-28    100331.120263
2023-12-29    100256.104537
Length: 501, dtype: float64"
142,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100189.800741
2022-01-05     99376.577639
2022-01-06     99787.724621
2022-01-07    100264.754096
                  ...      
2023-12-22     99583.163326
2023-12-26     99790.272654
2023-12-27     99811.664254
2023-12-28     99827.572533
2023-12-29     99740.238373
Length: 501, dtype: float64"
142,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99521.664777
2022-01-05     97633.667927
2022-01-06     97175.486132
2022-01-07     96756.483197
                  ...      
2023-12-22     81232.167004
2023-12-26     81602.844881
2023-12-27     81653.412492
2023-12-28     81735.217250
2023-12-29     81630.590424
Length: 501, dtype: float64"
142,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100373.859323
2022-01-05     99823.653389
2022-01-06     99662.591921
2022-01-07     99870.427896
                  ...      
2023-12-22     77739.347027
2023-12-26     77803.084731
2023-12-27     77821.628251
2023-12-28     77830.827112
2023-12-29     77780.448666
Length: 501, dtype: float64"
142,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99770.987884
2022-01-05     97949.452553
2022-01-06     97764.141970
2022-01-07     97516.207728
                  ...      
2023-12-22     84112.728685
2023-12-26     84569.123297
2023-12-27     84601.108565
2023-12-28     84751.983746
2023-12-29     84564.799240
Length: 501, dtype: float64"
142,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100161.819493
2022-01-05     99952.962341
2022-01-06     99773.019226
2022-01-07    100215.189336
                  ...      
2023-12-22     87169.143081
2023-12-26     87257.745067
2023-12-27     87314.861023
2023-12-28     87355.294062
2023-12-29     87314.720618
Length: 501, dtype: float64"
142,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99611.281481
2022-01-05     98383.384272
2022-01-06     98196.558262
2022-01-07     97879.244400
                  ...      
2023-12-22     99373.307492
2023-12-26    100083.984031
2023-12-27    100165.876102
2023-12-28    100331.120263
2023-12-29    100256.104537
Length: 501, dtype: float64"
142,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100189.800741
2022-01-05     99376.577639
2022-01-06     99787.724621
2022-01-07    100264.754096
                  ...      
2023-12-22     99583.163326
2023-12-26     99790.272654
2023-12-27     99811.664254
2023-12-28     99827.572533
2023-12-29     99740.238373
Length: 501, dtype: float64"
142,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99725.648781
2022-01-05     98359.447147
2022-01-06     98085.148188
2022-01-07     97911.884439
                  ...      
2023-12-22     80490.601931
2023-12-26     80807.011252
2023-12-27     80851.765548
2023-12-28     80916.337842
2023-12-29     80819.552551
Length: 501, dtype: float64"
142,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100221.094218
2022-01-05     99792.841345
2022-01-06     99796.469533
2022-01-07    100155.275735
                  ...      
2023-12-22     81588.712115
2023-12-26     81680.696268
2023-12-27     81736.828129
2023-12-28     81726.508845
2023-12-29     81659.461447
Length: 501, dtype: float64"
142,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99514.097429
2022-01-05     98017.458331
2022-01-06     97815.073263
2022-01-07     97714.848347
                  ...      
2023-12-22     91104.930008
2023-12-26     91459.894723
2023-12-27     91483.967017
2023-12-28     91618.581522
2023-12-29     91499.216786
Length: 501, dtype: float64"
142,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99833.160521
2022-01-05     99795.644700
2022-01-06     99639.548596
2022-01-07    100028.692083
                  ...      
2023-12-22    100271.708160
2023-12-26    100360.837554
2023-12-27    100500.126118
2023-12-28    100574.317220
2023-12-29    100563.649324
Length: 501, dtype: float64"
