Cumulative Return,Volatility (Standard Deviation of Returns),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Calmar Ratio,Alpha,Beta,VaR (95%),iteration,strategy,rl_model,data_group
-0.14742793707635676,0.1962799180844297,-0.30222649385546557,-0.45635713955615237,-0.30960802679836125,-0.19160030206687512,,,-0.019986149059237207,0,baseline,PPO,Group1
-0.23317393158901628,0.1547026069240515,-0.7415004648338427,-1.1044771228318537,-0.28817154292709457,-0.3980686426564083,,,-0.01463647378475994,0,baseline,PPO,Group2
-0.1889535835668692,0.20260354230634564,-0.4023677547291358,-0.6019296661530579,-0.34078207916667064,-0.23921777992939347,,,-0.01895626309575848,0,baseline,A2C,Group1
-0.2081461496769311,0.15421690673106067,-0.6506395030244629,-0.9809636299247146,-0.2834324276503171,-0.3540159902848541,,,-0.0154712317479596,0,baseline,A2C,Group2
0.03510309049403746,0.18999605992372723,0.18970528668078143,0.2893561864020367,-0.26365760034827895,0.13670479048750425,,,-0.01855991084797712,0,baseline,DDPG,Group1
-0.01113720541416682,0.1586244970905741,0.04380722003386246,0.0656034400270894,-0.23128688962322616,0.030044496936802324,,,-0.015242108029421825,0,baseline,DDPG,Group2
-0.1360392057063317,0.19531307175391213,-0.2721981884484735,-0.40330705423908125,-0.30917131972279294,-0.17195600277344295,,,-0.018912563009939248,0,naive,PPO,Group1
-0.23355786300789944,0.15632341698242755,-0.733859150529826,-1.1074412464029855,-0.27811470683074935,-0.4124894051879757,,,-0.015357556710199694,0,naive,PPO,Group2
-0.1023540274386898,0.20901580977278228,-0.15351253131253667,-0.23375494104745329,-0.33658190050913217,-0.09533057479924971,,,-0.020295773222259717,0,naive,A2C,Group1
-0.10568050379295833,0.15577757364014902,-0.2774038872626563,-0.42077666398250263,-0.23583238860454905,-0.18323736078755248,,,-0.015497811706537966,0,naive,A2C,Group2
0.03510309049403746,0.18999605992372723,0.18970528668078143,0.2893561864020367,-0.26365760034827895,0.13670479048750425,,,-0.01855991084797712,0,naive,DDPG,Group1
-0.01113720541416682,0.1586244970905741,0.04380722003386246,0.0656034400270894,-0.23128688962322616,0.030044496936802324,,,-0.015242108029421825,0,naive,DDPG,Group2
-0.12659037792407965,0.19479641195820926,-0.246715876573593,-0.36713519995095517,-0.29141604185881725,-0.16491668483008126,,,-0.019972789159166737,0,ewc,PPO,Group1
-0.22512890384532191,0.15238572928383393,-0.724259456642343,-1.1033534588939637,-0.2747269384901531,-0.4017327390524994,,,-0.015520125882667372,0,ewc,PPO,Group2
0.009307716810056736,0.21860918504670557,0.1324240780032739,0.19947308320620072,-0.3009483355405212,0.09619298847711762,,,-0.020308393715135625,0,ewc,A2C,Group1
-0.05807753719485554,0.1586750564208907,-0.10979233833815687,-0.1640717239161288,-0.25060146811126777,-0.06951797055176648,,,-0.015050322907295998,0,ewc,A2C,Group2
0.03510309049403746,0.18999605992372723,0.18970528668078143,0.2893561864020367,-0.26365760034827895,0.13670479048750425,,,-0.01855991084797712,0,ewc,DDPG,Group1
-0.01113720541416682,0.1586244970905741,0.04380722003386246,0.0656034400270894,-0.23128688962322616,0.030044496936802324,,,-0.015242108029421825,0,ewc,DDPG,Group2
-0.13465738956486648,0.19765046708544512,-0.2629513136509292,-0.3894644515773096,-0.32982570180021575,-0.1575755002723185,,,-0.020525366495098774,0,replay,PPO,Group1
-0.2141419872181455,0.15897051635738274,-0.6485782301646192,-0.9558036388504525,-0.2950337411293421,-0.34946788036093146,,,-0.015333329146100371,0,replay,PPO,Group2
-0.062222516942282674,0.20711543623595804,-0.0525795076309741,-0.07856625659700216,-0.29859978938682835,-0.03647031259607934,,,-0.019360015933897825,0,replay,A2C,Group1
-0.1279811650177407,0.1586576342140716,-0.34590826201466446,-0.5267289787597121,-0.259778532591345,-0.2112606686892046,,,-0.015121155108279244,0,replay,A2C,Group2
0.03510309049403746,0.18999605992372723,0.18970528668078143,0.2893561864020367,-0.26365760034827895,0.13670479048750425,,,-0.01855991084797712,0,replay,DDPG,Group1
-0.01113720541416682,0.1586244970905741,0.04380722003386246,0.0656034400270894,-0.23128688962322616,0.030044496936802324,,,-0.015242108029421825,0,replay,DDPG,Group2
-0.08854530424792538,0.19246718251196077,-0.14467110093458987,-0.22374845352328532,-0.30715448360335396,-0.09065288209740449,,,-0.018131463788606368,1,baseline,PPO,Group1
-0.2235047212241644,0.1578390802271831,-0.6885248351179692,-1.0351548782986595,-0.26516833790837263,-0.40983824669951946,,,-0.015753737163492036,1,baseline,PPO,Group2
-0.17385980309911728,0.19389573115505793,-0.38444950152511215,-0.5733733567436918,-0.3502946920222293,-0.2128011611026032,,,-0.020198364639869515,1,baseline,A2C,Group1
-0.2206269485949735,0.15774358173566674,-0.6784908200755813,-1.007617512300457,-0.2925033466397457,-0.3659020430467409,,,-0.01636753077060658,1,baseline,A2C,Group2
0.024409546036824468,0.19196205014858506,0.16160592858555944,0.24671438919390953,-0.29404612638141087,0.10550115299669185,,,-0.018299616804420903,1,baseline,DDPG,Group1
-0.047624168161061534,0.1616730813133057,-0.07098419578390956,-0.10622929192253712,-0.20634562694445382,-0.05561655861997458,,,-0.016006123185389874,1,baseline,DDPG,Group2
-0.1564886141109759,0.18962680778262117,-0.3457256575079,-0.5255205497165282,-0.3233946545067716,-0.2027208919138091,,,-0.018660081081176387,1,naive,PPO,Group1
-0.21606907139700576,0.15792233415135862,-0.6609419738293345,-1.0014104787637361,-0.2709294041249194,-0.3852571838146021,,,-0.0171445946318507,1,naive,PPO,Group2
