iteration,strategy,rl_model,data_group,portfolio_values
149,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99656.128508
2022-01-05     98141.669846
2022-01-06     97188.656339
2022-01-07     96885.204360
                  ...      
2023-12-22     78377.998426
2023-12-26     78494.863244
2023-12-27     78441.307990
2023-12-28     78422.444219
2023-12-29     78439.177468
Length: 501, dtype: float64"
149,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99981.231111
2022-01-05     99330.825261
2022-01-06     99616.697179
2022-01-07    100112.874260
                  ...      
2023-12-22     88654.689664
2023-12-26     89051.649729
2023-12-27     89096.752883
2023-12-28     89223.555180
2023-12-29     89085.285550
Length: 501, dtype: float64"
149,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99416.485048
2022-01-05     98099.409434
2022-01-06     97638.476999
2022-01-07     97193.771017
                  ...      
2023-12-22     78859.319777
2023-12-26     78950.297432
2023-12-27     78948.972810
2023-12-28     78949.917526
2023-12-29     78868.136009
Length: 501, dtype: float64"
149,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100648.605829
2022-01-05    100013.535556
2022-01-06    100206.303199
2022-01-07    100451.562748
                  ...      
2023-12-22     86805.961355
2023-12-26     87231.500246
2023-12-27     87350.852980
2023-12-28     87290.476786
2023-12-29     87232.696811
Length: 501, dtype: float64"
149,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99590.930088
2022-01-05     98581.827715
2022-01-06     97793.182451
2022-01-07     97196.149269
                  ...      
2023-12-22     97017.679547
2023-12-26     97171.796329
2023-12-27     97250.712101
2023-12-28     97286.477429
2023-12-29     97267.961399
Length: 501, dtype: float64"
149,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100200.818317
2022-01-05    100187.728469
2022-01-06    100272.557245
2022-01-07    100765.306496
                  ...      
2023-12-22     97934.192293
2023-12-26     98433.030505
2023-12-27     98556.453874
2023-12-28     98838.390932
2023-12-29     98774.807061
Length: 501, dtype: float64"
149,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99580.358920
2022-01-05     97665.978687
2022-01-06     97083.232086
2022-01-07     96845.282735
                  ...      
2023-12-22     79646.755386
2023-12-26     79753.897938
2023-12-27     79794.781964
2023-12-28     79820.850956
2023-12-29     79741.712959
Length: 501, dtype: float64"
149,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100431.633946
2022-01-05    100111.887566
2022-01-06    100471.665071
2022-01-07    100885.045890
                  ...      
2023-12-22     87656.416849
2023-12-26     88183.842345
2023-12-27     88240.125298
2023-12-28     88314.876902
2023-12-29     88223.282156
Length: 501, dtype: float64"
149,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99404.636042
2022-01-05     98134.057639
2022-01-06     97578.985924
2022-01-07     97087.366200
                  ...      
2023-12-22     76678.878950
2023-12-26     76748.125177
2023-12-27     76846.490865
2023-12-28     76870.322187
2023-12-29     76824.886793
Length: 501, dtype: float64"
149,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100215.421709
2022-01-05     99937.338531
2022-01-06    100208.923447
2022-01-07    100499.336272
                  ...      
2023-12-22     89035.888425
2023-12-26     89508.158692
2023-12-27     89575.133340
2023-12-28     89771.180887
2023-12-29     89692.362477
Length: 501, dtype: float64"
149,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99590.930088
2022-01-05     98581.827715
2022-01-06     97793.182451
2022-01-07     97196.149269
                  ...      
2023-12-22     97017.679547
2023-12-26     97171.796329
2023-12-27     97250.712101
2023-12-28     97286.477429
2023-12-29     97267.961399
Length: 501, dtype: float64"
149,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100200.818317
2022-01-05    100187.728469
2022-01-06    100272.557245
2022-01-07    100765.306496
                  ...      
2023-12-22     97934.192293
2023-12-26     98433.030505
2023-12-27     98556.453874
2023-12-28     98838.390932
2023-12-29     98774.807061
Length: 501, dtype: float64"
149,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99289.814370
2022-01-05     97681.967605
2022-01-06     97191.871747
2022-01-07     96815.580572
                  ...      
2023-12-22     75706.612024
2023-12-26     75774.834364
2023-12-27     75812.986473
2023-12-28     75857.505440
2023-12-29     75798.705477
Length: 501, dtype: float64"
149,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100192.081851
2022-01-05     99943.850256
2022-01-06    100089.997276
2022-01-07    100274.596447
                  ...      
2023-12-22     90264.467587
2023-12-26     90661.858947
2023-12-27     90704.011866
2023-12-28     90880.567993
2023-12-29     90754.811306
Length: 501, dtype: float64"
149,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99332.968643
2022-01-05     97983.385778
2022-01-06     97665.018918
2022-01-07     97226.241432
                  ...      
2023-12-22     87584.999817
2023-12-26     87713.661679
2023-12-27     87737.574731
2023-12-28     87737.379542
2023-12-29     87677.439650
Length: 501, dtype: float64"
149,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99857.194614
2022-01-05     99712.630583
2022-01-06    100045.365394
2022-01-07    100536.135238
                  ...      
2023-12-22    100874.079620
2023-12-26    101400.220544
2023-12-27    101588.724822
2023-12-28    101874.312498
2023-12-29    101805.280463
Length: 501, dtype: float64"
149,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99590.930088
2022-01-05     98581.827715
2022-01-06     97793.182451
2022-01-07     97196.149269
                  ...      
2023-12-22     97017.679547
2023-12-26     97171.796329
2023-12-27     97250.712101
2023-12-28     97286.477429
2023-12-29     97267.961399
Length: 501, dtype: float64"
149,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100200.818317
2022-01-05    100187.728469
2022-01-06    100272.557245
2022-01-07    100765.306496
                  ...      
2023-12-22     97934.192293
2023-12-26     98433.030505
2023-12-27     98556.453874
2023-12-28     98838.390932
2023-12-29     98774.807061
Length: 501, dtype: float64"
