iteration,strategy,rl_model,data_group,portfolio_values
110,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99826.549475
2022-01-05     99252.995959
2022-01-06     99139.878133
2022-01-07     98777.877790
                  ...      
2023-12-22     89507.226944
2023-12-26     89958.302754
2023-12-27     90013.259753
2023-12-28     89836.926414
2023-12-29     89844.685508
Length: 501, dtype: float64"
110,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99594.190378
2022-01-05     98516.281851
2022-01-06     98120.954532
2022-01-07     98380.291758
                  ...      
2023-12-22     73815.012643
2023-12-26     73848.751116
2023-12-27     73799.057132
2023-12-28     73937.963300
2023-12-29     73782.109701
Length: 501, dtype: float64"
110,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100095.341300
2022-01-05     99453.357194
2022-01-06     99450.180803
2022-01-07     98976.982864
                  ...      
2023-12-22     96047.141492
2023-12-26     96550.715763
2023-12-27     96637.351182
2023-12-28     96575.269807
2023-12-29     96575.977757
Length: 501, dtype: float64"
110,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99948.627758
2022-01-05     98671.855790
2022-01-06     98222.087857
2022-01-07     98000.573850
                  ...      
2023-12-22     80488.195211
2023-12-26     80613.055645
2023-12-27     80623.531863
2023-12-28     80798.023020
2023-12-29     80643.469264
Length: 501, dtype: float64"
110,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99813.617095
2022-01-05     99114.678090
2022-01-06     99343.279197
2022-01-07     99209.883878
                  ...      
2023-12-22    108431.618489
2023-12-26    109184.872953
2023-12-27    109304.450357
2023-12-28    109226.969186
2023-12-29    109327.842672
Length: 501, dtype: float64"
110,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99513.018838
2022-01-05     98665.553620
2022-01-06     98319.570054
2022-01-07     98668.737848
                  ...      
2023-12-22     96036.072398
2023-12-26     96209.424770
2023-12-27     96282.765150
2023-12-28     96554.195096
2023-12-29     96390.199956
Length: 501, dtype: float64"
110,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99821.417890
2022-01-05     99712.278794
2022-01-06     99647.535720
2022-01-07     99297.028508
                  ...      
2023-12-22     90765.521546
2023-12-26     91451.568332
2023-12-27     91531.510422
2023-12-28     91508.917468
2023-12-29     91530.374258
Length: 501, dtype: float64"
110,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99414.963919
2022-01-05     98169.087474
2022-01-06     97674.206077
2022-01-07     97971.245502
                  ...      
2023-12-22     74766.762366
2023-12-26     74873.264537
2023-12-27     74846.710614
2023-12-28     75014.293240
2023-12-29     74851.111084
Length: 501, dtype: float64"
110,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99865.458852
2022-01-05     98727.753673
2022-01-06     98511.415659
2022-01-07     98288.688108
                  ...      
2023-12-22     94786.252633
2023-12-26     95225.924103
2023-12-27     95311.692305
2023-12-28     95279.808634
2023-12-29     95251.241894
Length: 501, dtype: float64"
110,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99413.250110
2022-01-05     98131.670240
2022-01-06     97635.512888
2022-01-07     97420.682900
                  ...      
2023-12-22     80939.604603
2023-12-26     81053.570394
2023-12-27     81066.040451
2023-12-28     81242.621762
2023-12-29     81131.866584
Length: 501, dtype: float64"
110,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99813.617095
2022-01-05     99114.678090
2022-01-06     99343.279197
2022-01-07     99209.883878
                  ...      
2023-12-22    108431.618489
2023-12-26    109184.872953
2023-12-27    109304.450357
2023-12-28    109226.969186
2023-12-29    109327.842672
Length: 501, dtype: float64"
