iteration,strategy,rl_model,data_group,portfolio_values
130,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99784.724193
2022-01-05     99679.738628
2022-01-06     99225.273148
2022-01-07     99397.342074
                  ...      
2023-12-22     89873.672108
2023-12-26     89978.786344
2023-12-27     89994.231558
2023-12-28     90170.077170
2023-12-29     90184.921568
Length: 501, dtype: float64"
130,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99552.829805
2022-01-05     98076.907815
2022-01-06     98325.171289
2022-01-07     98495.871507
                  ...      
2023-12-22    108169.453433
2023-12-26    108746.673912
2023-12-27    108908.525842
2023-12-28    109141.406073
2023-12-29    109015.534316
Length: 501, dtype: float64"
130,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99897.136600
2022-01-05     99644.484200
2022-01-06     99355.793508
2022-01-07     99345.673547
                  ...      
2023-12-22     77612.662791
2023-12-26     77723.359297
2023-12-27     77696.748156
2023-12-28     77734.790604
2023-12-29     77717.122132
Length: 501, dtype: float64"
130,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99650.295982
2022-01-05     97845.129714
2022-01-06     97502.253043
2022-01-07     97500.402100
                  ...      
2023-12-22     85711.955791
2023-12-26     86113.844596
2023-12-27     86222.711840
2023-12-28     86340.282054
2023-12-29     86192.015792
Length: 501, dtype: float64"
130,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100117.090214
2022-01-05    100008.504061
2022-01-06     99598.732042
2022-01-07     99374.701334
                  ...      
2023-12-22     95404.708506
2023-12-26     95584.981806
2023-12-27     95650.955416
2023-12-28     95616.965385
2023-12-29     95582.930184
Length: 501, dtype: float64"
130,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100031.600959
2022-01-05     98475.287022
2022-01-06     98428.225440
2022-01-07     98445.888042
                  ...      
2023-12-22    106150.901521
2023-12-26    106601.252490
2023-12-27    106666.791718
2023-12-28    106897.047669
2023-12-29    106789.934268
Length: 501, dtype: float64"
130,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99784.724193
2022-01-05     99679.738628
2022-01-06     99225.273148
2022-01-07     99397.342074
                  ...      
2023-12-22     89873.672108
2023-12-26     89978.786344
2023-12-27     89994.231558
2023-12-28     90170.077170
2023-12-29     90184.921568
Length: 501, dtype: float64"
130,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99552.829805
2022-01-05     98076.907815
2022-01-06     98325.171289
2022-01-07     98495.871507
                  ...      
2023-12-22    108169.453433
2023-12-26    108746.673912
2023-12-27    108908.525842
2023-12-28    109141.406073
2023-12-29    109015.534316
Length: 501, dtype: float64"
130,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100181.434211
2022-01-05    100085.277920
2022-01-06     99592.238928
2022-01-07     99517.633399
                  ...      
2023-12-22     78565.978132
2023-12-26     78693.346092
2023-12-27     78631.541498
2023-12-28     78662.458994
2023-12-29     78634.002787
Length: 501, dtype: float64"
130,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99437.290113
2022-01-05     97230.393678
2022-01-06     97377.064022
2022-01-07     97177.486209
                  ...      
2023-12-22     86067.202308
2023-12-26     86557.441218
2023-12-27     86676.587666
2023-12-28     86786.356740
2023-12-29     86673.277985
Length: 501, dtype: float64"
130,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100064.744464
2022-01-05     99696.559430
2022-01-06     99173.422487
2022-01-07     99176.760295
                  ...      
2023-12-22     83921.637379
2023-12-26     84064.650268
2023-12-27     84066.117534
2023-12-28     84123.717756
2023-12-29     84141.986869
Length: 501, dtype: float64"
130,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99864.262220
2022-01-05     97837.142129
2022-01-06     98117.251636
2022-01-07     98027.436808
                  ...      
2023-12-22     99301.370522
2023-12-26     99952.828250
2023-12-27    100074.776163
2023-12-28    100258.358752
2023-12-29    100090.156557
Length: 501, dtype: float64"
130,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99784.724193
2022-01-05     99679.738628
2022-01-06     99225.273148
2022-01-07     99397.342074
                  ...      
2023-12-22     89873.672108
2023-12-26     89978.786344
2023-12-27     89994.231558
2023-12-28     90170.077170
2023-12-29     90184.921568
Length: 501, dtype: float64"
130,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99552.829805
2022-01-05     98076.907815
2022-01-06     98325.171289
2022-01-07     98495.871507
                  ...      
2023-12-22    108169.453433
2023-12-26    108746.673912
2023-12-27    108908.525842
2023-12-28    109141.406073
2023-12-29    109015.534316
Length: 501, dtype: float64"
