Cumulative Return,Volatility (Standard Deviation of Returns),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Calmar Ratio,Alpha,Beta,VaR (95%),iteration,strategy,rl_model,data_group
-0.16358417434793576,0.15569118416036593,-0.48151960204916805,-0.7463182822072837,-0.2589996200998549,-0.28945354055175754,,,-0.016722840743338886,100,baseline,PPO,Group1
-0.1912725707074537,0.1967683590304137,-0.4264389602418681,-0.6341388813599884,-0.3476427010437597,-0.24136762883701687,,,-0.019141913877064362,100,baseline,PPO,Group2
-0.15201448287524735,0.15378337552133828,-0.4474904298235366,-0.6899777577759779,-0.25947506377102436,-0.26521465227381424,,,-0.01566091989549311,100,baseline,A2C,Group1
-0.2247869942744926,0.19784809738363804,-0.520808472700962,-0.764724569824997,-0.3556684215927968,-0.28971075071470603,,,-0.019782880502004548,100,baseline,A2C,Group2
-3.580203474091831e-05,0.15115379091115183,0.0756979198349237,0.11953739745392548,-0.2145295654893221,0.05333543430733654,,,-0.015627154586686686,100,baseline,DDPG,Group1
0.03936904543845085,0.19998557218157728,0.20117400469230884,0.2963546060370782,-0.2700927003625479,0.14895588952403027,,,-0.020241381714715265,100,baseline,DDPG,Group2
-0.2132212470387957,0.15581524982408748,-0.6613095166478622,-1.0342503462960322,-0.29560147272983994,-0.3485845540482364,,,-0.016227925026120936,100,naive,PPO,Group1
-0.15156081548409944,0.1954463637887883,-0.31597853617661975,-0.46480221065940214,-0.3265380087968394,-0.18912608721592158,,,-0.020196414439494225,100,naive,PPO,Group2
-0.13777502690967813,0.15273749118071267,-0.40018417513945065,-0.6230754336128184,-0.2443547568241227,-0.2501409332702974,,,-0.015375197402027273,100,naive,A2C,Group1
-0.11238203033051614,0.1990125642419213,-0.1983210834906387,-0.2846948782296833,-0.3255693483409702,-0.12122881828350977,,,-0.01940039079421999,100,naive,A2C,Group2
-3.580203474091831e-05,0.15115379091115183,0.0756979198349237,0.11953739745392548,-0.2145295654893221,0.05333543430733654,,,-0.015627154586686686,100,naive,DDPG,Group1
0.03936904543845085,0.19998557218157728,0.20117400469230884,0.2963546060370782,-0.2700927003625479,0.14895588952403027,,,-0.020241381714715265,100,naive,DDPG,Group2
-0.207954555261903,0.15783880317171106,-0.6318574573887669,-0.9602331838438602,-0.2953633061982831,-0.3376574637284552,,,-0.016622718816759235,100,ewc,PPO,Group1
-0.19622793279574632,0.19485118881377783,-0.44689315756096726,-0.6642469651315805,-0.32978056043268966,-0.2640472892315025,,,-0.019033970871358524,100,ewc,PPO,Group2
-0.0689747069164642,0.16167559118870298,-0.1405472937847269,-0.2217956727350422,-0.23754987973698552,-0.09565598112605635,,,-0.016834951093967546,100,ewc,A2C,Group1
-0.034660109642596505,0.19655692557295304,0.007725080834919042,0.011488254672904766,-0.3169473447215125,0.004790758351512282,,,-0.02049134432135463,100,ewc,A2C,Group2
-3.580203474091831e-05,0.15115379091115183,0.0756979198349237,0.11953739745392548,-0.2145295654893221,0.05333543430733654,,,-0.015627154586686686,100,ewc,DDPG,Group1
0.03936904543845085,0.19998557218157728,0.20117400469230884,0.2963546060370782,-0.2700927003625479,0.14895588952403027,,,-0.020241381714715265,100,ewc,DDPG,Group2
-0.21701644274827894,0.15381593181279785,-0.6858516007620286,-1.0472016413118093,-0.30768868989921705,-0.3428624662514086,,,-0.015265515398475132,100,replay,PPO,Group1
-0.16264207719180354,0.1983706605214114,-0.3398101871338184,-0.49674129881035817,-0.3091972967853598,-0.21801086870573083,,,-0.0196226850207175,100,replay,PPO,Group2
-0.15143093779328134,0.15571145033854128,-0.4381081712628922,-0.6709356130758314,-0.2597173446778657,-0.26266423922177445,,,-0.015358127363327279,100,replay,A2C,Group1
-0.13761607099801287,0.19885239598564236,-0.26839766414361227,-0.39410083115820066,-0.33231813692552037,-0.16060368863908484,,,-0.020591364563395553,100,replay,A2C,Group2
-3.580203474091831e-05,0.15115379091115183,0.0756979198349237,0.11953739745392548,-0.2145295654893221,0.05333543430733654,,,-0.015627154586686686,100,replay,DDPG,Group1
0.03936904543845085,0.19998557218157728,0.20117400469230884,0.2963546060370782,-0.2700927003625479,0.14895588952403027,,,-0.020241381714715265,100,replay,DDPG,Group2
-0.14987105557075395,0.16677280222846025,-0.3938772886956051,-0.5946179095631869,-0.26264805117160256,-0.2500990160669293,,,-0.017150829832923313,101,baseline,PPO,Group1
-0.1250362148712117,0.18196313904216427,-0.2720708861997121,-0.404590102095015,-0.30042627707193204,-0.16478875608816823,,,-0.017941273320364014,101,baseline,PPO,Group2
-0.1010015920938026,0.17610714313539136,-0.2126621507090432,-0.3131650309152528,-0.2704694672955092,-0.1384678432981092,,,-0.017313796951870585,101,baseline,A2C,Group1
-0.15734466154915208,0.1778032820897152,-0.38275752895622656,-0.5731120333138779,-0.32587786606971336,-0.20883757989997243,,,-0.017668639192834654,101,baseline,A2C,Group2
-0.006921301434471534,0.17022608174223988,0.06484422005768145,0.09509039936037879,-0.23134311440178862,0.04771344732949325,,,-0.016960703664461212,101,baseline,DDPG,Group1
0.014148359735332487,0.19282983330347458,0.1346515922627718,0.2106541245559223,-0.2842681684347709,0.09133925980191374,,,-0.01796209868726859,101,baseline,DDPG,Group2
-0.19982121080722282,0.1662310621629512,-0.5645407837953859,-0.8283263884545194,-0.2891405277937488,-0.32456264377975197,,,-0.016628344224832687,101,naive,PPO,Group1
-0.15859047723668337,0.1823988320686645,-0.3727409249043988,-0.5592992671306821,-0.31178284407206586,-0.2180604566909442,,,-0.01709117754988173,101,naive,PPO,Group2
