iteration,strategy,rl_model,data_group,portfolio_values
116,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99924.269870
2022-01-05     99486.372429
2022-01-06     99279.255898
2022-01-07     99513.008846
                  ...      
2023-12-22     87352.540842
2023-12-26     87505.348612
2023-12-27     87546.679405
2023-12-28     87601.700323
2023-12-29     87501.616926
Length: 501, dtype: float64"
116,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99615.634760
2022-01-05     97818.841196
2022-01-06     97501.410876
2022-01-07     97464.096254
                  ...      
2023-12-22     77271.335064
2023-12-26     77643.148867
2023-12-27     77687.541401
2023-12-28     77749.341865
2023-12-29     77619.365477
Length: 501, dtype: float64"
116,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100504.855278
2022-01-05     99962.124151
2022-01-06     99825.344431
2022-01-07     99890.747366
                  ...      
2023-12-22     89614.619980
2023-12-26     89781.742798
2023-12-27     89909.668608
2023-12-28     89893.895761
2023-12-29     89852.838787
Length: 501, dtype: float64"
116,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99551.336040
2022-01-05     98566.084771
2022-01-06     98248.466332
2022-01-07     98284.708399
                  ...      
2023-12-22     77602.527371
2023-12-26     77886.731940
2023-12-27     77947.141420
2023-12-28     78034.144334
2023-12-29     77942.817853
Length: 501, dtype: float64"
116,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100473.377413
2022-01-05     99868.781835
2022-01-06     99576.359347
2022-01-07     99368.734387
                  ...      
2023-12-22    106371.707181
2023-12-26    106644.462130
2023-12-27    106754.697964
2023-12-28    106818.733698
2023-12-29    106806.289200
Length: 501, dtype: float64"
116,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99298.745810
2022-01-05     98245.745981
2022-01-06     97878.167157
2022-01-07     97992.536853
                  ...      
2023-12-22     92592.010972
2023-12-26     93035.770640
2023-12-27     93087.005692
2023-12-28     93263.882726
2023-12-29     93130.172718
Length: 501, dtype: float64"
116,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100191.665141
2022-01-05     99777.167082
2022-01-06     99890.701170
2022-01-07     99848.436974
                  ...      
2023-12-22     88268.114607
2023-12-26     88395.929272
2023-12-27     88477.994105
2023-12-28     88518.877754
2023-12-29     88495.853500
Length: 501, dtype: float64"
116,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99722.605769
2022-01-05     98416.601767
2022-01-06     98006.612315
2022-01-07     98108.713413
                  ...      
2023-12-22     79241.116542
2023-12-26     79631.731518
2023-12-27     79671.544188
2023-12-28     79813.143153
2023-12-29     79683.744606
Length: 501, dtype: float64"
116,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100077.943134
2022-01-05     99439.823081
2022-01-06     98952.332130
2022-01-07     98989.534750
                  ...      
2023-12-22     90612.279370
2023-12-26     90762.401108
2023-12-27     90801.816290
2023-12-28     90799.001526
2023-12-29     90779.130862
Length: 501, dtype: float64"
116,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99588.791499
2022-01-05     98996.530592
2022-01-06     98783.843103
2022-01-07     98748.713157
                  ...      
2023-12-22     79722.813979
2023-12-26     80218.444073
2023-12-27     80319.365913
2023-12-28     80362.444863
2023-12-29     80221.501549
Length: 501, dtype: float64"
